Time,Slow,Average,Fast
283.0,0.17984472202,0.013784088365,7.0746072726e-06
283.5,0.17951626119,0.013696327254,6.9357649321e-06
284.0,0.17918839984,0.013609124847,6.7996474345e-06
284.5,0.17886113689,0.013522477588,6.6662013038e-06
285.0,0.17853447123,0.013436381944,6.535374113e-06
285.5,0.17820840177,0.013350834403,6.4071144643e-06
286.0,0.17788292744,0.013265831476,6.2813719686e-06
286.5,0.17755804715,0.013181369698,6.1580972257e-06
287.0,0.17723375981,0.013097445623,6.0372418047e-06
287.5,0.17691006435,0.01301405583,5.9187582255e-06
288.0,0.17658695968,0.012931196917,5.8025999396e-06
288.5,0.17626444473,0.012848865507,5.688721312e-06
289.0,0.17594251842,0.01276705824,5.5770776034e-06
289.5,0.17562117969,0.012685771781,5.4676249526e-06
290.0,0.17530042745,0.012605002815,5.3603203592e-06
290.5,0.17498026064,0.012524748048,5.2551216664e-06
291.0,0.1746606782,0.012445004207,5.1519875451e-06
291.5,0.17434167905,0.012365768039,5.050877477e-06
292.0,0.17402326214,0.012287036315,4.9517517393e-06
292.5,0.17370542641,0.012208805822,4.8545713886e-06
293.0,0.17338817078,0.01213107337,4.7592982459e-06
293.5,0.17307149422,0.01205383579,4.6658948812e-06
294.0,0.17275539565,0.011977089931,4.5743245995e-06
294.5,0.17243987404,0.011900832663,4.4845514255e-06
295.0,0.17212492832,0.011825060876,4.3965400903e-06
295.5,0.17181055744,0.01174977148,4.310256017e-06
296.0,0.17149676037,0.011674961406,4.2256653073e-06
296.5,0.17118353604,0.0116006276,4.1427347282e-06
297.0,0.17087088343,0.011526767033,4.0614316989e-06
297.5,0.17055880148,0.011453376691,3.981724278e-06
298.0,0.17024728915,0.011380453582,3.9035811509e-06
298.5,0.16993634542,0.011307994731,3.8269716178e-06
299.0,0.16962596923,0.011235997184,3.7518655811e-06
299.5,0.16931615957,0.011164458003,3.6782335341e-06
300.0,0.16900691538,0.011093374272,3.606046549e-06
300.5,0.16869823565,0.011022743091,3.5352762658e-06
301.0,0.16839011934,0.01095256158,3.4658948812e-06
301.5,0.16808256543,0.010882826876,3.3978751374e-06
302.0,0.16777557289,0.010813536135,3.3311903116e-06
302.5,0.1674691407,0.010744686531,3.2658142054e-06
303.0,0.16716326784,0.010676275256,3.2017211345e-06
303.5,0.16685795328,0.01060829952,3.138885919e-06
304.0,0.16655319602,0.01054075655,3.0772838728e-06
304.5,0.16624899502,0.010473643593,3.0168907943e-06
305.0,0.16594534929,0.010406957909,2.9576829571e-06
305.5,0.1656422578,0.010340696781,2.8996371003e-06
306.0,0.16533971955,0.010274857504,2.8427304194e-06
306.5,0.16503773353,0.010209437394,2.7869405577e-06
307.0,0.16473629873,0.010144433783,2.7322455971e-06
