Time,C_B_target,C_B_pat,CYP3A4_2_SOC,CYP3A4_3_SOC,CYP3A4_4_SOC,CYP3A4_5_SOC,CYP3A4_7_SOC,CYP3A4_8_SOC,CYP3A4_9_SOC,CYP3A4_10_SOC,CYP3A4_11_SOC,CYP3A4_12_SOC,CYP3A4_13_SOC,CYP3A4_14_SOC,CYP3A4_15_SOC,CYP3A4_16_SOC,CYP3A4_17_SOC,CYP3A4_18_SOC,CYP3A4_19_SOC,CYP3A4_20_SOC,CYP3A4_21_SOC,CYP3A4_23_SOC,CYP3A4_24_SOC,CYP3A4_28_SOC,CYP3A4_29_SOC,CYP3A4_31_SOC,CYP3A4_32_SOC,CYP3A4_33_SOC,CYP3A4_34_SOC
125.5,0.10302978745,0.39888223687,0.39888223687,0.35270051626,0.32404275736,0.42782632828,0.4136515149,0.4839889918,0.37476288308,0.34713010952,0.15813228701,0.48399080267,0.45734121316,0.3502365855,0.065542834666,0.33735726168,0.4929176336,0.38278961634,0.25413612232,0.47415987985,0.48496084541,0.28305491963,0.34420512989,0.10359636393,0.0036408069611,0.21592646153,0.15756815118,0.28638449683,0.087368369037
126.0,0.10237425063,0.39850769658,0.39850769658,0.35219517491,0.32346838608,0.42754487226,0.41332343142,0.48391024939,0.37431716515,0.34661055945,0.15739772409,0.48391206709,0.45716280952,0.34972489503,0.065007485593,0.33681364137,0.49287362094,0.38236688485,0.2534379775,0.47404367315,0.48488585122,0.28239956476,0.34367827634,0.1029391575,0.0035693570122,0.21519205062,0.1568335968,0.2857346984,0.086754713852
126.5,0.10172288153,0.39813350792,0.39813350792,0.351690557,0.32289503246,0.42726360133,0.41299560794,0.48383151979,0.37387197691,0.34609178619,0.15666657269,0.48383334432,0.45698447541,0.34921395129,0.064476507094,0.33627089582,0.49282961221,0.38194461973,0.25274174885,0.47392749492,0.48481086863,0.28174572546,0.34315222841,0.10228611566,0.0034993092026,0.21446013401,0.1561024642,0.28508637153,0.086145365117
127.0,0.1010756537,0.39775967056,0.39775967056,0.35118666149,0.32232269469,0.42698251537,0.41266804425,0.483752803,0.37342731775,0.34557378859,0.15593881696,0.48375463435,0.45680621081,0.34870375322,0.063949863523,0.33572902364,0.49278560741,0.38152282045,0.25204743112,0.47381134516,0.48473589762,0.28109339821,0.34262698488,0.1016372121,0.0034306360185,0.21373070325,0.15537473746,0.28443951289,0.085540292665
127.5,0.10043254085,0.39738618417,0.39738618417,0.35068348735,0.32175137099,0.42670161425,0.41234074014,0.48367409901,0.37298318704,0.3450565655,0.15521444115,0.48367593718,0.45662801568,0.34819429971,0.063427519524,0.33518802341,0.49274160653,0.38110148651,0.25135501908,0.47369522386,0.48466093821,0.28044257954,0.34210254452,0.10099242063,0.0033633104857,0.21300374992,0.15465040075,0.28379411918,0.084939466535
128.0,0.099793516853,0.39701304843,0.39701304843,0.35018103355,0.32118105955,0.42642089786,0.41201369542,0.48359540783,0.37253958414,0.34454011574,0.15449342956,0.48359725282,0.45644989,0.34768558969,0.062909440026,0.33464789375,0.49269760959,0.38068061739,0.2506645075,0.47357913101,0.48458599039,0.27979326596,0.3415789061,0.10035171527,0.0032973061597,0.21227926563,0.1539294383,0.28315018708,0.084342856978
128.5,0.099158555754,0.396640263,0.396640263,0.34967929906,0.32061175858,0.42614036606,0.41168690986,0.48351672944,0.37209650843,0.34402443818,0.15377576657,0.48351858124,0.45627183374,0.34717762206,0.062395590248,0.33410863326,0.49265361657,0.38026021259,0.24997589118,0.47346306661,0.48451105416,0.27914545399,0.3410560684,0.099715070159,0.0032325971146,0.21155724201,0.1532118344,0.28250771331,0.083750434452
129.0,0.098527631759,0.39626782755,0.39626782755,0.34917828285,0.3200434663,0.42586001875,0.41136038328,0.48343806386,0.37165395929,0.34350953166,0.15306143664,0.48343992247,0.45609384687,0.34667039576,0.061885935688,0.33357024054,0.49260962748,0.37984027158,0.24928916493,0.47334703064,0.48443612951,0.27849914018,0.3405340302,0.099082459641,0.003169157933,0.21083767074,0.15249757345,0.28186669457,0.083162169623
129.5,0.097900719237,0.39589574175,0.39589574175,0.34867798391,0.31947618091,0.4255798558,0.41103411546,0.48335941107,0.37121193609,0.34299539503,0.1523504243,0.48336127648,0.45591592937,0.3461639097,0.061380442129,0.33303271419,0.49256564232,0.37942079387,0.24860432357,0.4732310231,0.48436121645,0.27785432107,0.34001279027,0.098453858197,0.0031069636966,0.2101205435,0.15178663988,0.28122712757,0.082578033359
130.0,0.097277792722,0.39552400529,0.39552400529,0.34817840119,0.31890990064,0.42529987709,0.4107081062,0.48328077107,0.3707704382,0.34248202714,0.15164271414,0.48328264329,0.45573808121,0.34565816281,0.060879075628,0.33249605283,0.49252166108,0.37900177893,0.24792136193,0.47311504399,0.48428631497,0.27721099321,0.3394923474,0.097829240474,0.0030459899756,0.20940585202,0.15107901823,0.28058900905,0.081997996732
130.5,0.096658826905,0.39515261782,0.39515261782,0.34767953368,0.31834462371,0.4250200825,0.41038235529,0.48320214387,0.37032946501,0.34196942684,0.15093829083,0.48320402289,0.45556030236,0.345153154,0.060381802522,0.33196025507,0.49247768377,0.37858322626,0.24724027486,0.47299909329,0.48421142507,0.27656915316,0.33897270038,0.097208581281,0.0029862128199,0.20869358805,0.15037469308,0.27995233573,0.081422031018
131.0,0.096043796642,0.39478157903,0.39478157903,0.34718138035,0.31778034834,0.4247404719,0.41005686253,0.48312352945,0.36988901589,0.34145759299,0.15023713912,0.48312541527,0.4553825928,0.3446488822,0.05988858942,0.33142531953,0.49243371038,0.37816513536,0.24656105723,0.472883171,0.48413654674,0.27592879748,0.33845384798,0.096591855584,0.002927608749,0.20798374337,0.14967364909,0.27931710436,0.080850107692
131.5,0.095432676944,0.39441088858,0.39441088858,0.34668394019,0.31721707275,0.42446104518,0.40973162772,0.48304492783,0.36944909022,0.34094652444,0.14953924381,0.48304682043,0.4552049525,0.34414534634,0.059399403204,0.33089124482,0.49238974092,0.3777475057,0.24588370392,0.47276727712,0.48406168,0.27528992275,0.33793578899,0.095979038505,0.0028701547434,0.20727630978,0.14897587102,0.27868331167,0.080282198428
132.0,0.094825442983,0.39404054615,0.39404054615,0.34618721218,0.31665479518,0.42418180222,0.40940665065,0.48296633899,0.36900968737,0.34043622006,0.14884458979,0.48296823838,0.45502738143,0.34364254535,0.058914211026,0.33035802955,0.49234577539,0.3773303368,0.24520820981,0.47265141163,0.48398682483,0.27465252556,0.33741852221,0.095370105325,0.002813828235,0.20657127911,0.14828134366,0.27805095444,0.079718275099
132.5,0.094222070087,0.3936705514,0.3936705514,0.34569119529,0.31609351386,0.42390274289,0.40908193112,0.48288776293,0.36857080673,0.33992667869,0.14815316201,0.48288966911,0.45484987956,0.34314047815,0.058432980304,0.32982567236,0.49230181378,0.37691362813,0.24453456981,0.47253557453,0.48391198123,0.27401660249,0.33690204643,0.09476503148,0.0027586070986,0.20586864323,0.14759005188,0.2774200294,0.079158309773
133.0,0.093622533739,0.39330090403,0.39330090403,0.34519588852,0.31553322702,0.42362386707,0.40875746893,0.48280919966,0.36813244768,0.33941789921,0.1474649455,0.48281111262,0.45467244687,0.34263914369,0.057955678722,0.32929417186,0.4922578561,0.37649737919,0.24386277884,0.47241976582,0.48383714921,0.27338215014,0.33638636043,0.094163792561,0.0027044696433,0.20516839403,0.14690198065,0.27679053334,0.078602274716
133.5,0.09302680958,0.39293160369,0.39293160369,0.34470129084,0.31497393291,0.42334517464,0.40843326386,0.48273064916,0.3676946096,0.33890988047,0.14677992533,0.4827325689,0.45449508334,0.34213854088,0.057482274228,0.32876352667,0.49221390234,0.37608158947,0.24319283184,0.47230398548,0.48376232875,0.27274916512,0.33587146301,0.093566364312,0.0026513946035,0.20447052342,0.14621711497,0.27616246303,0.078050142383
134.0,0.092434873404,0.39256265007,0.39256265007,0.34420740124,0.31441562977,0.42306666549,0.40810931572,0.48265211144,0.36725729187,0.33840262135,0.14609808668,0.48265403796,0.45431778893,0.34163866867,0.05701273503,0.32823373543,0.4921699525,0.37566625848,0.24252472376,0.4721882335,0.48368751986,0.27211764404,0.33535735298,0.09297272263,0.0025993611311,0.20377502333,0.14553543994,0.27553581526,0.077501885426
134.5,0.091846701157,0.39219404283,0.39219404283,0.34371421871,0.31385831585,0.42278833949,0.40778562431,0.4825735865,0.36682049387,0.3378961207,0.14541941477,0.48257551979,0.45414056362,0.34113952599,0.056547029595,0.32770479677,0.49212600659,0.37525138569,0.24185844954,0.47207250989,0.48361272254,0.27148758353,0.33484402912,0.092382843565,0.002548348787,0.20308188575,0.1448569407,0.2749105868,0.076957476686
135.0,0.091262268939,0.39182578165,0.39182578165,0.34322174224,0.31330198938,0.42251019652,0.40746218942,0.48249507433,0.36638421499,0.3373903774,0.1447438949,0.48249701439,0.45396340737,0.34064111179,0.056085126648,0.32717670931,0.4920820646,0.37483697062,0.24119400418,0.47195681464,0.48353793679,0.27085898022,0.33433149023,0.091796703316,0.002498337533,0.20239110267,0.14418160249,0.27428677446,0.076416889193
135.5,0.090681553001,0.39145786622,0.39145786622,0.34272997083,0.31274664863,0.42223223647,0.40713901084,0.48241657493,0.36594845461,0.33688539031,0.14407151244,0.48241852175,0.45378632017,0.34014342499,0.055626995166,0.32664947169,0.49203812654,0.37442301275,0.24053138265,0.47184114773,0.48346316259,0.27023183073,0.33381973513,0.091214278233,0.0024493077243,0.20170266611,0.1435094106,0.27366437505,0.075880096166
136.0,0.090104529743,0.39109029619,0.39109029619,0.34223890345,0.31219229185,0.4219544592,0.40681608838,0.4823380883,0.36551321211,0.33638115831,0.14340225283,0.48234004189,0.45360930199,0.33964646454,0.055172604381,0.32612308255,0.49199419239,0.37400951159,0.23987057996,0.47172550916,0.48338839996,0.26960613173,0.3333087626,0.090635544815,0.0024012401015,0.20101656812,0.14284035039,0.27304338537,0.075347071014
136.5,0.089531175717,0.39072307126,0.39072307126,0.34174853912,0.3116389173,0.42167686461,0.40649342183,0.48225961444,0.36507848688,0.33587768027,0.14273610155,0.48226157478,0.4534323528,0.33915022938,0.054721923776,0.32559754052,0.49195026217,0.37359646662,0.23921159113,0.47160989892,0.48331364888,0.26898187985,0.33279857147,0.090060479708,0.0023541157829,0.20033280079,0.14217440728,0.27242380225,0.074817787326
137.0,0.088961467621,0.39035619109,0.39035619109,0.34125887681,0.31108652323,0.42139945256,0.406171011,0.48218115334,0.36464427831,0.33537495507,0.14207304419,0.48218312044,0.45325547257,0.33865471846,0.05427492308,0.32507284425,0.49190633587,0.37318387736,0.23855441118,0.47149431701,0.48323890937,0.26835907176,0.33228916053,0.089489059708,0.0023079162576,0.19965135621,0.14151156679,0.2718056225,0.074292218881
137.5,0.088395382302,0.38998965536,0.38998965536,0.34076991553,0.31053510792,0.42112222295,0.40584885567,0.48210270501,0.36421058578,0.33487298157,0.14141306637,0.48210467886,0.45307866128,0.33815993072,0.053831572272,0.32454899238,0.4918624135,0.37277174328,0.23789903516,0.47137876342,0.48316418141,0.26773770413,0.3317805286,0.088921261754,0.0022626233777,0.19897222651,0.14085181447,0.27118884297,0.073770339638
138.0,0.087832896754,0.38962346375,0.38962346375,0.34028165428,0.30998466962,0.42084517565,0.40552695564,0.48202426944,0.36377740868,0.33437175867,0.14075615381,0.48202625003,0.4529019189,0.3376658651,0.053391841572,0.32402598355,0.49181849504,0.3723600639,0.23724545812,0.47126323814,0.483089465,0.26711777364,0.33127267448,0.088357062932,0.0022182193515,0.19829540386,0.14019513595,0.27057346049,0.07325212374
138.5,0.087273988115,0.38925761594,0.38925761594,0.33979409206,0.30943520662,0.42056831054,0.40520531072,0.48194584662,0.36334474641,0.33387128523,0.14010229226,0.48194783396,0.4527252454,0.33717252057,0.052955701445,0.3235038164,0.4917745805,0.37194883872,0.23659367514,0.47114774117,0.48301476014,0.26649927697,0.33076559699,0.087796440471,0.0021746867364,0.19762088043,0.13954151694,0.26995947191,0.072737545509
139.0,0.086718633669,0.3888921116,0.3888921116,0.33930722786,0.30888671717,0.42029162751,0.4048839207,0.48186743656,0.36291259834,0.33337156015,0.13945146757,0.48186943065,0.45254864075,0.33667989605,0.052523122595,0.3229824896,0.49173066989,0.37153806723,0.2359436813,0.4710322725,0.48294006684,0.2658822108,0.33025929494,0.087239371745,0.002132008432,0.19694864844,0.13889094319,0.26934687408,0.072226579447
139.5,0.086166810844,0.38852695041,0.38852695041,0.33882106069,0.30833919957,0.42001512642,0.40456278539,0.48178903926,0.36248096386,0.33287258229,0.13880366563,0.48179104008,0.45237210494,0.33618799052,0.052094075967,0.32246200179,0.49168676319,0.37112774893,0.23529547169,0.47091683212,0.48286538508,0.26526657184,0.32975376716,0.086685834271,0.0020901676735,0.19627870012,0.13824340054,0.26873566387,0.071719200235
140.0,0.08561849721,0.38816213204,0.38816213204,0.33833558955,0.30779265209,0.41973880717,0.40424190457,0.48171065471,0.36204984238,0.33237435056,0.13815887242,0.48171266227,0.45219563793,0.33569680291,0.05166853274,0.32194235162,0.49164286042,0.37071788332,0.23464904143,0.47080142003,0.48279071487,0.2646523568,0.32924901245,0.086135805706,0.0020491480251,0.19561102774,0.13759887488,0.26812583814,0.07121538273
140.5,0.085073670482,0.38779765619,0.38779765619,0.33785081346,0.30724707301,0.41946266963,0.40392127804,0.48163228291,0.36161923328,0.33187686384,0.13751707395,0.4816342972,0.45201923969,0.33520633219,0.051246464328,0.32142353774,0.49159896156,0.37030846992,0.23400438564,0.47068603621,0.4827160562,0.26403956239,0.32874502963,0.085589263849,0.0020089333734,0.19494562358,0.13695735218,0.26751739376,0.070715101965
141.0,0.084532308511,0.38743352251,0.38743352251,0.3373667314,0.30670246061,0.41918671369,0.40360090562,0.48155392386,0.36118913594,0.331380121,0.13687825633,0.48155594487,0.45184291021,0.33471657731,0.050827842381,0.32090555883,0.49155506662,0.36989950821,0.23336149946,0.47057068066,0.48264140908,0.26342818532,0.32824181754,0.085046186638,0.0019695079212,0.19428247996,0.13631881847,0.26691032763,0.070218333147
141.5,0.083994389293,0.38706973071,0.38706973071,0.3368833424,0.30615881319,0.41891093921,0.40328078708,0.48147557755,0.36075954978,0.33088412096,0.13624240572,0.48147760529,0.45166664944,0.33422753723,0.050412638777,0.32038841353,0.4915111756,0.3694909977,0.23272037803,0.47045535338,0.4825667735,0.26281822234,0.32773937499,0.084506552151,0.0019308561813,0.19362158921,0.13568325983,0.26630463663,0.069725051658
142.0,0.083459890961,0.38670628044,0.38670628044,0.33640064546,0.30561612904,0.4186353461,0.40296092225,0.48139724399,0.36033047417,0.33038886258,0.13560950835,0.48139927845,0.45149045737,0.3337392109,0.050000825623,0.31987210051,0.4914672885,0.3690829379,0.23208101652,0.47034005435,0.48249214945,0.26220967016,0.32723770081,0.083970338604,0.0018929629705,0.19296294371,0.13505066242,0.26570031765,0.069235233051
142.5,0.082928791788,0.3863431714,0.3863431714,0.33591863959,0.30507440644,0.41835993422,0.4026413109,0.48131892317,0.35990190851,0.32989434478,0.13497955049,0.48132096435,0.45131433397,0.33325159729,0.049592375255,0.31935661843,0.49142340532,0.3686753283,0.23144341012,0.47022478358,0.48241753695,0.26160252555,0.32673679383,0.08343752435,0.0018558134035,0.19230653585,0.13442101247,0.26509736761,0.068748853049
143.0,0.082401070183,0.38598040326,0.38598040326,0.3354373238,0.30453364371,0.41808470346,0.40232195285,0.48124061509,0.3594738522,0.32940056643,0.13435251851,0.48124266298,0.45113827921,0.33276469537,0.049187260233,0.31884196596,0.49137952606,0.36826816842,0.230807554,0.47010954105,0.48234293598,0.26099678525,0.32623665287,0.082908087878,0.0018193928868,0.19165235804,0.13379429626,0.2644957834,0.068265887546
143.5,0.081876704693,0.3856179757,0.3856179757,0.33495669712,0.30399383914,0.41780965369,0.40200284789,0.48116231975,0.35904630463,0.32890752645,0.13372839881,0.48116437435,0.45096229307,0.33227850408,0.048785453342,0.31832814177,0.49133565071,0.36786145775,0.23017344337,0.46999432675,0.48226834654,0.26039244602,0.32573727676,0.082382007815,0.0017836871137,0.19100040273,0.13317050013,0.26389556195,0.067786312604
144.0,0.081355674,0.3852558884,0.3852558884,0.33447675854,0.30345499103,0.4175347848,0.40168399582,0.48108403715,0.3586192652,0.32841522372,0.13310717789,0.48108609846,0.45078637551,0.3317930224,0.048386927586,0.31781514453,0.49129177928,0.36745519581,0.22954107345,0.46987914069,0.48219376864,0.25978950462,0.32523866435,0.081859262919,0.0017486820579,0.19035066239,0.13254961049,0.26329670017,0.067310104453
144.5,0.080837956922,0.38489414105,0.38489414105,0.3339975071,0.30291709768,0.41726009668,0.40136539645,0.48100576728,0.3581927333,0.32792365715,0.13248884227,0.48100783529,0.45061052652,0.3313082493,0.047991656193,0.3173029729,0.49124791176,0.36704938209,0.22891043946,0.46976398285,0.48211920227,0.25918795784,0.32474081445,0.081339832085,0.0017143639685,0.1897031295,0.13193161384,0.26269919501,0.066837239489
145.0,0.080323532412,0.38453273332,0.38453273332,0.3335189418,0.30238015742,0.41698558919,0.40104704957,0.48092751014,0.35776670834,0.32743282564,0.13187337856,0.48092958485,0.45043474606,0.33082418373,0.047599612606,0.31679162557,0.49120404817,0.36664401611,0.22828153666,0.46964885322,0.48204464742,0.25858780244,0.32424372592,0.08082369434,0.0016807193644,0.18905779659,0.13131649669,0.2621030434,0.066367694271
145.5,0.079812379554,0.3841716649,0.3841716649,0.33304106167,0.30184416855,0.41671126223,0.40072895498,0.48084926573,0.35734118971,0.32694272809,0.13126077343,0.48085134714,0.45025903411,0.33034082468,0.047210770485,0.31628110122,0.49116018848,0.36623909737,0.22765436029,0.4695337518,0.48197010411,0.25798903523,0.32374739758,0.080310828843,0.0016477350291,0.18841465621,0.13070424565,0.26150824228,0.065901445526
146.0,0.079304477566,0.38381093546,0.38381093546,0.33256386573,0.30130912939,0.41643711567,0.40041111248,0.48077103404,0.35691617681,0.32645336341,0.13065101361,0.48077312215,0.45008339065,0.32985817112,0.046825103705,0.31577139851,0.49111633272,0.36583462538,0.22702890562,0.46941867859,0.48189557232,0.25739165299,0.32325182827,0.079801214885,0.0016153980052,0.18777370092,0.13009484739,0.2609147886,0.065438470139
146.5,0.078799805797,0.38345054469,0.38345054469,0.33208735299,0.30077503825,0.4161631494,0.40009352188,0.48069281509,0.35649166904,0.3259647305,0.13004408588,0.48069490988,0.44990781563,0.329376222,0.046442586355,0.31526251614,0.49107248087,0.36543059965,0.22640516794,0.46930363357,0.48182105205,0.25679565252,0.32275701685,0.079294831888,0.0015836955899,0.18713492332,0.12948828862,0.26032267933,0.064978745161
147.0,0.078298343728,0.38309049227,0.38309049227,0.33161152249,0.30024189347,0.4158893633,0.39977618297,0.48061460886,0.35606766581,0.32547682827,0.1294399771,0.48061671034,0.44973230905,0.32889497632,0.046063192733,0.31475445278,0.49102863293,0.36502701968,0.22578314253,0.46918861673,0.4817465433,0.25620103065,0.32226296214,0.078791659401,0.0015526153294,0.18649831603,0.12888455614,0.25973191142,0.064522247801
147.5,0.077800070969,0.38273077789,0.38273077789,0.33113637325,0.29970969335,0.41561575724,0.39945909555,0.48053641534,0.3556441665,0.32498965562,0.12883867417,0.48053852351,0.44955687087,0.32841443304,0.045686897347,0.31424720712,0.49098478891,0.36462388499,0.22516282471,0.46907362808,0.48167204607,0.25560778419,0.321769663,0.078291677107,0.0015221450144,0.18586387169,0.12828363678,0.25914248186,0.064068955427
148.0,0.07730496726,0.38237140122,0.38237140122,0.33066190428,0.29917843623,0.41534233111,0.39914225943,0.48045823455,0.35522117053,0.32450321148,0.12824016407,0.4804603494,0.44938150107,0.32793459115,0.045313674914,0.31374077785,0.4909409488,0.36422119508,0.2245442098,0.46895866761,0.48159756037,0.25501590996,0.32127711827,0.077794864812,0.0014922726753,0.18523158297,0.12768551747,0.25855438761,0.063618845568
148.5,0.076813012469,0.38201236195,0.38201236195,0.33018811463,0.29864812044,0.4150690848,0.39882567441,0.48038006648,0.35479867729,0.32401749475,0.12764443384,0.480382188,0.44920619961,0.32745544961,0.044943500357,0.31323516366,0.49089711261,0.36381894947,0.22392729312,0.4688437353,0.48152308617,0.25442540479,0.3207853268,0.077301202452,0.001462986577,0.18460144257,0.12709018516,0.25796762567,0.063171895906
149.0,0.076324186591,0.38165365977,0.38165365977,0.32971500332,0.29811874432,0.41479601818,0.39850934029,0.48030191112,0.3543766862,0.32353250435,0.12705147056,0.48030403932,0.44903096647,0.32697700741,0.044576348801,0.31273036323,0.49085328033,0.36341714766,0.22331207002,0.46872883115,0.4814486235,0.25383626553,0.32029428744,0.07681067009,0.0014342752152,0.1839734432,0.12649762688,0.25738219302,0.062728084283
149.5,0.07583846975,0.38129529434,0.38129529434,0.32924256938,0.29759030619,0.41452313113,0.39819325686,0.48022376847,0.35395519665,0.3230482392,0.12646126139,0.48022590334,0.44885580164,0.32649926354,0.044212195577,0.31222637527,0.49080945196,0.36301578918,0.22269853587,0.46861395515,0.48137417233,0.25324848902,0.31980399904,0.076323247914,0.0014061273108,0.18334757762,0.12590782974,0.25679808666,0.062287388694
150.0,0.075355842192,0.38093726537,0.38093726537,0.32877081184,0.29706280441,0.41425042354,0.39787742394,0.48014563854,0.35353420805,0.3225646982,0.12587379353,0.48014778007,0.44868070507,0.32602221697,0.043851016214,0.31172319847,0.4907656275,0.36261487352,0.22208668603,0.4684991073,0.48129973268,0.25266207212,0.31931446046,0.075838916236,0.0013785318065,0.18272383857,0.12532078087,0.25621530361,0.061849787288
150.5,0.074876284292,0.38057957254,0.38057957254,0.32829972974,0.2965362373,0.4139778953,0.39756184132,0.48006752131,0.3531137198,0.32208188028,0.12528905427,0.48006966951,0.44850567674,0.32554586668,0.043492786443,0.31122083152,0.49072180696,0.3622144002,0.22147651588,0.46838428759,0.48122530453,0.25207701169,0.31882567055,0.075357655493,0.0013514778618,0.18210221887,0.12473646749,0.25563384087,0.061415258368
151.0,0.074399776548,0.38022221552,0.38022221552,0.3278293221,0.29601060322,0.41370554627,0.39724650881,0.47998941679,0.35269373131,0.32159978437,0.12470703093,0.47999157165,0.44833071663,0.32507021168,0.04313748219,0.31071927313,0.49067799033,0.36181436873,0.22086802083,0.46826949602,0.48115088789,0.2514933046,0.31833762817,0.074879446247,0.0013249548488,0.18148271132,0.12415487686,0.25505369546,0.060983780388
151.5,0.073926299581,0.379865194,0.379865194,0.32735958797,0.29548590052,0.41343337635,0.3969314262,0.47991132498,0.352274242,0.32111840938,0.12412771091,0.47991348649,0.44815582471,0.32459525093,0.042785079581,0.310218522,0.49063417761,0.36141477864,0.22026119627,0.46815473257,0.48107648276,0.25091094772,0.31785033217,0.07440426918,0.0012989523484,0.18086530876,0.12357599631,0.2544748644,0.060555331951
152.0,0.073455834135,0.37950850768,0.37950850768,0.32689052638,0.29496212754,0.41316138542,0.3966165933,0.47983324587,0.35185525125,0.32063775423,0.12355108164,0.47983541404,0.44798100095,0.32412098343,0.042435554934,0.30971857683,0.49059036881,0.36101562942,0.21965603764,0.46803999724,0.48100208913,0.25032993794,0.31736378142,0.073932105098,0.0012734601457,0.18025000407,0.12299981323,0.25389734474,0.060129891814
152.5,0.072988361079,0.37915215622,0.37915215622,0.32642213638,0.29443928263,0.41288957335,0.39630200992,0.47975517946,0.35143675849,0.32015781786,0.12297713064,0.47975735428,0.44780624533,0.32364740818,0.042088884759,0.30921943633,0.49054656391,0.3606169206,0.21905254036,0.46792529002,0.480927707,0.24975027214,0.31687797479,0.073462934926,0.0012484682265,0.17963679012,0.12242631507,0.25332113351,0.059707438877
153.0,0.072523861398,0.37879613933,0.37879613933,0.32595441699,0.29391736417,0.41261794004,0.39598767585,0.47967712574,0.35101876313,0.31967859919,0.12240584547,0.47967930721,0.44763155781,0.32317452416,0.04174504576,0.3087210992,0.49050276292,0.36021865169,0.21845069988,0.46781061091,0.48085333638,0.24917194723,0.31639291112,0.072996739712,0.0012239667729,0.17902565984,0.12185548932,0.25274622775,0.059287952193
153.5,0.072062316202,0.37844045668,0.37844045668,0.32548736727,0.2933963705,0.41234648536,0.3956735909,0.47959908473,0.35060126456,0.31920009715,0.12183721376,0.47960127284,0.44745693838,0.32270233036,0.041404014831,0.30822356416,0.49045896585,0.35982082221,0.21785051166,0.46769595989,0.48077897725,0.24859496011,0.3159085893,0.072533500621,0.0011999461599,0.17841660615,0.12128732355,0.25217262452,0.058871410958
154.0,0.071603706718,0.37808510797,0.37808510797,0.32502098625,0.29287629998,0.41207520919,0.39535975486,0.47952105641,0.35018426221,0.31872231067,0.12127122318,0.47952325116,0.44728238701,0.32223082578,0.041065769051,0.30772682993,0.49041517268,0.35942343167,0.21725197118,0.46758133697,0.48070462962,0.24801930769,0.31542500819,0.072073198938,0.001176396951,0.17780962203,0.12072180538,0.25160032087,0.058457794516
154.5,0.071148014294,0.37773009287,0.37773009287,0.32455527298,0.29235715099,0.41180411143,0.39504616755,0.47944304078,0.34976775548,0.31824523867,0.12070786146,0.47944524217,0.44710790367,0.32176000942,0.04073028569,0.3072308952,0.49037138343,0.35902647959,0.2166550739,0.46746674213,0.48063029348,0.24744498689,0.31494216665,0.071615816068,0.0011533098954,0.17720470045,0.12015892249,0.25102931388,0.058047082352
155.0,0.070695220395,0.37737541108,0.37737541108,0.3240902265,0.2918389219,0.41153319195,0.39473282877,0.47936503784,0.34935174378,0.31776888011,0.12014711641,0.47936724586,0.44693348833,0.32128988027,0.0403975422,0.30673575871,0.49032759808,0.35862996549,0.21605981534,0.46735217537,0.48055596884,0.24687199464,0.31446006356,0.071161333529,0.0011306759233,0.17660183442,0.1195986626,0.2504596006,0.057639254098
155.5,0.070245306604,0.37702106228,0.37702106228,0.32362584587,0.29132161106,0.41126245063,0.39441973832,0.47928704759,0.34893622654,0.3172932339,0.11958897587,0.47928926224,0.44675914097,0.32082043734,0.040067516219,0.30624141916,0.49028381664,0.35823388888,0.21546619099,0.46723763668,0.48048165569,0.24630032786,0.31397869779,0.07070973296,0.0011084861433,0.17600101698,0.11904101352,0.24989117813,0.057234289528
156.0,0.06979825462,0.37666704616,0.37666704616,0.32316213012,0.29080521686,0.41099188736,0.394106896,0.47920907003,0.34852120315,0.31681829899,0.11903342775,0.47921129131,0.44658486156,0.32035167961,0.039740185566,0.30574787528,0.49024003911,0.35783824929,0.21487419638,0.46712312606,0.48040735402,0.24572998351,0.31349806821,0.070260996113,0.0010867318382,0.17540224117,0.11848596308,0.24932404355,0.056832168556
156.5,0.06935404626,0.37631336241,0.37631336241,0.32269907832,0.29028973768,0.41072150202,0.39379430162,0.47913110515,0.34810667304,0.31634407432,0.11848046002,0.47913333305,0.44641065008,0.31988360611,0.039415528241,0.3052551258,0.49019626549,0.35744304622,0.21428382704,0.46700864349,0.48033306385,0.24516095852,0.31301817371,0.069815104856,0.001065404462,0.17480550008,0.11793349919,0.24875819395,0.056432871237
157.0,0.068912663454,0.37596001071,0.37596001071,0.3222366895,0.28977517189,0.4104512945,0.39348195498,0.47905315296,0.34769263562,0.31587055881,0.11793006068,0.47905538748,0.44623650649,0.31941621582,0.039093522425,0.30476316943,0.49015249578,0.35704827921,0.21369507852,0.46689418897,0.48025878516,0.24459324986,0.31253901315,0.069372041173,0.0010444956365,0.17421078681,0.11738360982,0.24819362642,0.056036377767
157.5,0.068474088249,0.37560699076,0.37560699076,0.32177496272,0.28926151787,0.41018126467,0.39316985588,0.47897521344,0.3472790903,0.31539775143,0.11738221782,0.47897745458,0.44606243078,0.31894950775,0.038774146474,0.30427200491,0.49010872997,0.35665394777,0.21310794637,0.4667797625,0.48018451796,0.24402685448,0.31206058543,0.068931787159,0.0010239971476,0.17361809449,0.11683628297,0.24763033808,0.055642668478
