Time,C_B_target,CYP3A4_2_OCT,CYP3A4_3_OCT,CYP3A4_4_OCT,CYP3A4_5_OCT,CYP3A4_7_OCT,CYP3A4_8_OCT,CYP3A4_9_OCT,CYP3A4_10_OCT,CYP3A4_11_OCT,CYP3A4_12_OCT,CYP3A4_13_OCT,CYP3A4_14_OCT,CYP3A4_15_OCT,CYP3A4_16_OCT,CYP3A4_17_OCT,CYP3A4_18_OCT,CYP3A4_19_OCT,CYP3A4_20_OCT,CYP3A4_21_OCT,CYP3A4_23_OCT,CYP3A4_24_OCT,CYP3A4_28_OCT,CYP3A4_29_OCT,CYP3A4_31_OCT,CYP3A4_32_OCT,CYP3A4_33_OCT,CYP3A4_34_OCT
137.0,0.088961467621,0.1179277756,0.13242286042,0.13899805199,0.10736174316,0.11263854894,0.086052126436,0.12599025901,0.13387633894,0.11956561991,0.086051941764,0.09613879012,0.13307908294,0.081889449438,0.13623462056,0.08274843625,0.12341914051,0.14390880882,0.089739881198,0.08569028938,0.14401572649,0.13460583362,0.089035746619,0.041492030615,0.13868823881,0.11928100904,0.14382630197,0.086432873194
137.5,0.088395382302,0.11781703269,0.13223302891,0.13875161702,0.10729109138,0.11254915567,0.086038124134,0.12584033823,0.13367584016,0.11901018027,0.086037939717,0.096101260126,0.13288452214,0.081220663846,0.13601490711,0.082741046515,0.12328274832,0.14351331827,0.089717883312,0.085677036145,0.14368209523,0.13439967658,0.088470822102,0.040678058738,0.13821628775,0.11872484022,0.14349965255,0.085825783063
138.0,0.087832896754,0.11770639377,0.13204346945,0.13850561888,0.10722048608,0.11245983334,0.08602412411,0.1256905958,0.13347564153,0.11845732051,0.086023939949,0.09606374478,0.13269024566,0.080557336876,0.1357955478,0.08273365744,0.12314650681,0.14311891406,0.089695890819,0.08566378496,0.1433492364,0.13419383516,0.087909478537,0.03988004869,0.13774594124,0.11817126315,0.14317374428,0.08522295339
138.5,0.087273988115,0.11759585874,0.13185418164,0.1382600568,0.10714992724,0.11237058188,0.086010126365,0.12554103151,0.13327574261,0.11790702865,0.086009942459,0.096026244076,0.1324962531,0.07989942403,0.13557654206,0.082726269025,0.12301041581,0.1427255932,0.089673903716,0.085650535824,0.14301714823,0.13398830887,0.08735169327,0.039097687706,0.13727719383,0.11762026578,0.14284857548,0.084624354327
139.0,0.086718633669,0.11748542751,0.13166516509,0.13801493001,0.10707941483,0.11228140123,0.085996130897,0.12539164515,0.13307614295,0.11735929277,0.085995947246,0.095988758008,0.13230254404,0.079246881169,0.13535788933,0.082718881269,0.12287447515,0.14233335272,0.089651922002,0.085637288738,0.14268582893,0.13378309724,0.086797443788,0.038330669142,0.1368100401,0.1170718361,0.14252414449,0.084029956234
139.5,0.086166810844,0.11737509998,0.13147641942,0.13777023775,0.10700894881,0.11219229135,0.085982137707,0.12524243651,0.1328768421,0.11681410099,0.08598195431,0.095951286571,0.13210911806,0.078599664514,0.13513958903,0.082711494173,0.12273868468,0.14194218966,0.089629945677,0.0856240437,0.14235527673,0.13357819978,0.08624670772,0.037578692353,0.13634447463,0.11652596215,0.14220044962,0.083439729678
140.0,0.08561849721,0.11726487605,0.13128794424,0.13752597922,0.10693852917,0.11210325217,0.085968146793,0.12509340536,0.13267783961,0.11627144151,0.085967963652,0.095913829759,0.13191597475,0.077957730644,0.13492164061,0.082704107737,0.12260304422,0.14155210106,0.089607974738,0.085610800711,0.14202548984,0.13337361601,0.085699462836,0.036841462577,0.13588049205,0.11598263204,0.14187748921,0.082853645433
140.5,0.085073670482,0.11715475562,0.13109973915,0.13728215368,0.10686815586,0.11201428363,0.085954158156,0.12494455151,0.13247913505,0.11573130256,0.085953975269,0.095876387566,0.13172311369,0.077321036489,0.13470404348,0.082696721961,0.12246755361,0.14116308398,0.089586009185,0.08559755977,0.1416964665,0.13316934546,0.085155687047,0.036118690819,0.13541808697,0.11544183392,0.14155526161,0.082271674474
141.0,0.084532308511,0.1170447386,0.13091180379,0.13703876035,0.10679782885,0.11192538569,0.085940171795,0.12479587474,0.13228072796,0.11519367245,0.085939989163,0.095838959987,0.13153053448,0.076689539329,0.1344867971,0.082689336844,0.12233221269,0.14077513546,0.089564049016,0.085584320877,0.14136820494,0.13296538765,0.084615358401,0.03541009374,0.13495725405,0.11490355602,0.14123376514,0.081693787981
141.5,0.083994389293,0.11693482489,0.13072413775,0.13679579847,0.10672754812,0.11183655829,0.08592618771,0.12464737485,0.13208261789,0.11465853952,0.085926005332,0.095801547016,0.1313382367,0.076063196793,0.13426990088,0.082681952386,0.12219702128,0.14038825258,0.08954209423,0.085571084031,0.1410407034,0.13276174208,0.084078455089,0.034715393545,0.13449798794,0.11436778659,0.14091299816,0.081119957335
142.0,0.083459890961,0.11682501439,0.13053674065,0.13655326727,0.10665731364,0.11174780136,0.0859122059,0.12449905161,0.13188480441,0.11412589217,0.085912023776,0.095764148647,0.13114621995,0.075441966855,0.13405335427,0.082674568588,0.12206197923,0.14000243242,0.089520144825,0.085557849233,0.14071396013,0.1325584083,0.083544955433,0.034034317876,0.13404028334,0.11383451396,0.14059295901,0.080550154117
142.5,0.082928791788,0.11671530701,0.1303496121,0.13631116599,0.10658712537,0.11165911486,0.085898226365,0.12435090483,0.13168728707,0.11359571888,0.085898044496,0.095726764875,0.1309544838,0.074825807852,0.13383715671,0.08266718545,0.12192708636,0.13961767206,0.089498200801,0.085544616481,0.14038797337,0.13235538582,0.083014837898,0.033366599707,0.13358413493,0.11330372651,0.14027364604,0.079984350104
143.0,0.082401070183,0.11660570265,0.13016275173,0.13606949386,0.10651698329,0.11157049873,0.085884249105,0.12420293429,0.13149006543,0.11306800814,0.08588406749,0.095689395693,0.13076302786,0.074214679639,0.13362130763,0.08265980297,0.12179234252,0.13923396859,0.089476262155,0.085531385776,0.14006274137,0.13215267416,0.08248808108,0.032711977236,0.13312953745,0.11277541267,0.13995505761,0.079422517274
143.5,0.081876704693,0.11649620121,0.12997615915,0.13582825013,0.10644688736,0.11148195291,0.085870274119,0.12405513977,0.13129313904,0.11254274852,0.085870092758,0.095652041097,0.13057185171,0.073608606877,0.13340580647,0.08265242115,0.12165774754,0.13885131911,0.089454328887,0.085518157117,0.13973826238,0.13195027285,0.081964663713,0.032070193788,0.13267648562,0.11224956092,0.13963719207,0.078864627799
144.0,0.081355674,0.11638680259,0.12978983397,0.13558743404,0.10637683755,0.11139347734,0.085856301407,0.12390752109,0.13109650747,0.11201992864,0.0858561203,0.095614701079,0.13038095495,0.073011133403,0.13319065268,0.082645039989,0.12152330125,0.13846972073,0.089432400995,0.085504930504,0.13941453466,0.13174818142,0.081444564664,0.031440997711,0.1322249742,0.1117261598,0.1393200478,0.078310654044
144.5,0.080837956922,0.1162775067,0.12960377581,0.13534704483,0.10630683384,0.11130507198,0.085842330968,0.12376007801,0.13090017027,0.11149953718,0.085842150115,0.095577375636,0.13019033716,0.07261532116,0.13297584568,0.082637659487,0.1213890035,0.13808917056,0.089410478478,0.085491705937,0.13909155649,0.13154639938,0.080927762932,0.030824142279,0.13177499796,0.11120519791,0.13900362315,0.077760568569
145.0,0.080323532412,0.11616831345,0.12941798429,0.13510708174,0.10623687619,0.11121673676,0.085828362803,0.12361281034,0.130704127,0.11098156285,0.085828182203,0.095540064761,0.12999999794,0.078424333704,0.13276138494,0.082630279645,0.1212548541,0.13770966573,0.089388561335,0.085478483415,0.13876932611,0.13134492628,0.08041423765,0.030219385598,0.13132655169,0.11068666388,0.1386879165,0.077214344125
