Time,C_B_target,CYP3A4_1A_n1_SOC,CYP3A4_1A_n2_SOC,CYP3A4_1A_n3_SOC,CYP3A4_1A_n4_SOC,CYP3A4_2_n1_SOC,CYP3A4_3_n1_SOC,CYP3A4_4_n1_SOC,CYP3A4_5_n1_SOC,CYP3A4_7_n1_SOC,CYP3A4_8_n1_SOC,CYP3A4_9_n1_SOC,CYP3A4_10_n1_SOC,CYP3A4_11_n1_SOC,CYP3A4_12_n1_SOC,CYP3A4_13_n1_SOC,CYP3A4_14_n1_SOC,CYP3A4_15_n1_SOC,CYP3A4_15_n3_SOC,CYP3A4_15_n4_SOC,CYP3A4_16_n1_SOC,CYP3A4_17_n1_SOC,CYP3A4_18_n1_SOC,CYP3A4_19_n1_SOC,CYP3A4_20_n1_SOC,CYP3A4_21_n1_SOC,CYP3A4_23_n1_SOC,CYP3A4_24_n1_SOC,CYP3A4_28_n1_SOC,CYP3A4_29_n1_SOC,CYP3A4_29_n2_SOC,CYP3A4_29_n3_SOC,CYP3A4_29_n4_SOC,CYP3A4_31_n1_SOC,CYP3A4_32_n1_SOC,CYP3A4_33_n1_SOC,CYP3A4_34_n1_SOC,CYP3A4_34_n3_SOC,CYP3A4_34_n4_SOC
1110.0,0.025374783862,0.025374783862,0.025374783862,0.025374783862,0.025374783862,0.32413931142,0.25700123389,0.2190696717,0.36992912555,0.34714061915,0.46688894327,0.28815585227,0.24939611586,0.056796734575,0.46689218238,0.41955475704,0.2536184723,0.010872493438,0.010872493438,0.010872493438,0.23631043117,0.48328166981,0.29990101955,0.13857880476,0.44915229171,0.46866026293,0.16975756319,0.24544959507,0.025613001712,5.0312825597e-05,5.0312825597e-05,5.0312825597e-05,5.0312825597e-05,0.10193148838,0.056376167082,0.17350395383,0.018612646574,0.018612646574,0.018612646574
1115.0,0.025035108734,0.025035108734,0.025035108734,0.025035108734,0.025035108734,0.32349544485,0.25622253183,0.21824889426,0.36941411087,0.34655800186,0.46672811433,0.28743094087,0.2486067509,0.05624083746,0.46673136636,0.41920829989,0.25283485251,0.01068606011,0.01068606011,0.01068606011,0.23550515716,0.48319029734,0.29920037582,0.13777476773,0.44891924636,0.46850681521,0.16892700331,0.24465513923,0.025271046345,4.8266716825e-05,4.8266716825e-05,4.8266716825e-05,4.8266716825e-05,0.10119954405,0.055822232826,0.17267176719,0.018337773946,0.018337773946,0.018337773946
1120.0,0.024699979769,0.024699979769,0.024699979769,0.024699979769,0.024699979769,0.32285285709,0.25544618777,0.21743119113,0.36889981294,0.34597636171,0.46656734078,0.28670785205,0.24781988255,0.055690380779,0.46657060572,0.41886212859,0.25205365198,0.010502823351,0.010502823351,0.010502823351,0.23470262459,0.48309894214,0.29850136766,0.13697539348,0.4486863219,0.46835341772,0.16810050421,0.24386325303,0.024933655136,4.630381863e-05,4.630381863e-05,4.630381863e-05,4.630381863e-05,0.1004728521,0.055273739908,0.17184356743,0.018066959924,0.018066959924,0.018066959924
1125.0,0.024369336144,0.024369336144,0.024369336144,0.024369336144,0.024369336144,0.3222115456,0.25467219459,0.21661655079,0.36838623077,0.34539569705,0.46640662261,0.28598658123,0.24703550291,0.055145311297,0.46640990043,0.41851624291,0.25127486325,0.010322728361,0.010322728361,0.010322728361,0.23390282416,0.4830076042,0.29780399125,0.13618065499,0.44845351826,0.46820007045,0.16727804607,0.24307392818,0.024600767199,4.4420747029e-05,4.4420747029e-05,4.4420747029e-05,4.4420747029e-05,0.099751374898,0.054730634904,0.17101933548,0.0178001446,0.0178001446,0.0178001446
1130.0,0.024043117849,0.024043117849,0.024043117849,0.024043117849,0.024043117849,0.32157150786,0.25390054516,0.21580496179,0.36787336337,0.34481600625,0.46624595978,0.28526712386,0.24625360413,0.054605576296,0.46624925048,0.41817064261,0.25049847888,0.010145721278,0.010145721278,0.010145721278,0.23310574658,0.48291628354,0.2971082428,0.1353905254,0.44822083539,0.46804677337,0.16645960914,0.24228715639,0.024272322458,4.2614255662e-05,4.2614255662e-05,4.2614255662e-05,4.2614255662e-05,0.099035075059,0.054192864918,0.17019905239,0.017537268955,0.017537268955,0.017537268955
1135.0,0.023721265676,0.023721265676,0.023721265676,0.023721265676,0.023721265676,0.32093274132,0.25313123242,0.21499641269,0.36736120973,0.34423728769,0.46608535229,0.28454947537,0.24547417837,0.054071123578,0.46608865585,0.41782532746,0.24972449147,0.009971749167,0.009971749167,0.009971749167,0.2323113826,0.48282498013,0.29641411851,0.13460497801,0.44798827321,0.46789352648,0.1656451738,0.24150292943,0.023948261641,4.0881230185e-05,4.0881230185e-05,4.0881230185e-05,4.0881230185e-05,0.098323915485,0.053660377568,0.16938269926,0.017278274835,0.017278274835,0.017278274835
1140.0,0.023403721211,0.023403721211,0.023403721211,0.023403721211,0.023403721211,0.32029524348,0.25236424927,0.21419089213,0.36684976886,0.34365953972,0.46592480012,0.28383363123,0.24469721782,0.053541901452,0.46592811652,0.41748029723,0.24895289362,0.0098007599966,0.0098007599966,0.0098007599966,0.231519723,0.48273369399,0.29572161458,0.13382398627,0.44775583168,0.46774032976,0.16483472052,0.24072123907,0.023628526262,3.9218682911e-05,3.9218682911e-05,3.9218682911e-05,3.9218682911e-05,0.097617859335,0.053133120989,0.16857025732,0.017023104948,0.017023104948,0.017023104948
1145.0,0.023090426817,0.023090426817,0.023090426817,0.023090426817,0.023090426817,0.3196590118,0.25159958869,0.21338838876,0.36633903978,0.34308276074,0.46576430324,0.2831195869,0.24392271469,0.053017858736,0.46576763248,0.41713555167,0.24818367797,0.0096327026288,0.0096327026288,0.0096327026288,0.23073075858,0.4826424251,0.29503072725,0.13304752379,0.44752351072,0.46758718318,0.16402822984,0.23994207712,0.023313058618,3.7623747655e-05,3.7623747655e-05,3.7623747655e-05,3.7623747655e-05,0.096916870036,0.052611043825,0.16776170788,0.016771702844,0.016771702844,0.016771702844
1150.0,0.022781325631,0.022781325631,0.022781325631,0.022781325631,0.022781325631,0.31902404377,0.25083724365,0.21258889129,0.3658290215,0.3425069491,0.46560386164,0.28240733786,0.24315066122,0.052498944746,0.46560720369,0.41679109055,0.24741683718,0.0094675268016,0.0094675268016,0.0094675268016,0.2299444802,0.48255117347,0.29434145275,0.13227556433,0.44729131027,0.46743408674,0.16322568242,0.23916543541,0.023001801771,3.609367479e-05,3.609367479e-05,3.609367479e-05,3.609367479e-05,0.096220911271,0.05209409522,0.16695703231,0.016524012909,0.016524012909,0.016524012909
1155.0,0.022476361549,0.022476361549,0.022476361549,0.022476361549,0.022476361549,0.31839033689,0.25007720714,0.21179238846,0.36531971302,0.34193210321,0.46544347529,0.28169687961,0.24238104968,0.051985109295,0.46544683015,0.41644691364,0.24665236393,0.0093051831145,0.0093051831145,0.0093051831145,0.22916087872,0.48245993908,0.29365378732,0.13150808179,0.44705923027,0.46728104042,0.162427059,0.23839130581,0.022694699545,3.4625826513e-05,3.4625826513e-05,3.4625826513e-05,3.4625826513e-05,0.095529946987,0.051582224821,0.16615621211,0.016279980346,0.016279980346,0.016279980346
1160.0,0.022175479218,0.022175479218,0.022175479218,0.022175479218,0.022175479218,0.31775788864,0.24931947217,0.21099886906,0.36481111336,0.34135822142,0.46528314419,0.28098820764,0.24161387235,0.051476302687,0.46528651184,0.41610302071,0.24589025092,0.0091456230137,0.0091456230137,0.0091456230137,0.22837994505,0.48236872194,0.29296772721,0.13074505023,0.44682727066,0.46712804419,0.16163234043,0.23761968019,0.022391696513,3.3217672293e-05,3.3217672293e-05,3.3217672293e-05,3.3217672293e-05,0.094843941388,0.051075382767,0.16535922885,0.016039551168,0.016039551168,0.016039551168
1165.0,0.021878624022,0.021878624022,0.021878624022,0.021878624022,0.021878624022,0.31712669654,0.2485640318,0.21020832193,0.36430322153,0.34078530214,0.4651228683,0.28028131748,0.24084912155,0.050972475712,0.46512624873,0.41575941152,0.24513049086,0.0089887987776,0.0089887987776,0.0089887987776,0.22760167013,0.48227752204,0.29228326868,0.12998644387,0.44659543137,0.46697509805,0.16084150763,0.23685055048,0.022092737984,3.1866784509e-05,3.1866784509e-05,3.1866784509e-05,3.1866784509e-05,0.094162858931,0.050573519686,0.16456606418,0.015802672186,0.015802672186,0.015802672186
1170.0,0.02158574208,0.02158574208,0.02158574208,0.02158574208,0.02158574208,0.31649675808,0.24781087907,0.20942073594,0.36379603655,0.34021334375,0.46496264762,0.27957620463,0.24008678961,0.050473579641,0.46496604081,0.41541608584,0.24437307652,0.0088346635025,0.0088346635025,0.0088346635025,0.22682604491,0.48218633939,0.29160040798,0.12923223707,0.44636371235,0.46682220198,0.16005454164,0.23608390859,0.021797769997,3.0570834267e-05,3.0570834267e-05,3.0570834267e-05,3.0570834267e-05,0.093486664331,0.050076586691,0.16377669984,0.015569290992,0.015569290992,0.015569290992
1175.0,0.021296780228,0.021296780228,0.021296780228,0.021296780228,0.021296780228,0.31586807078,0.24706000708,0.20863609999,0.36328955743,0.33964234464,0.46480248211,0.27887286466,0.23932686889,0.049979566223,0.46480588805,0.41507304343,0.24361800066,0.0086831710886,0.0086831710886,0.0086831710886,0.22605306039,0.48209517397,0.29091914141,0.12848240433,0.44613211353,0.46666935596,0.15927142357,0.23531974652,0.021506739313,2.9327587383e-05,2.9327587383e-05,2.9327587383e-05,2.9327587383e-05,0.092815322553,0.049584535374,0.16299111766,0.015339355953,0.015339355953,0.015339355953
1180.0,0.021011686014,0.021011686014,0.021011686014,0.021011686014,0.021011686014,0.31524063215,0.24631140891,0.20785440306,0.3627837832,0.33907230321,0.46464237177,0.27817129309,0.23856935177,0.049490387677,0.46464579044,0.41473028406,0.24286525606,0.0085342762261,0.0085342762261,0.0085342762261,0.2252827076,0.48200402578,0.29023946524,0.12773692031,0.44590063484,0.46651655998,0.15849213463,0.23455805623,0.021219593398,2.8134900532e-05,2.8134900532e-05,2.8134900532e-05,2.8134900532e-05,0.092148798812,0.049097317801,0.16220929957,0.015112816199,0.015112816199,0.015112816199
1185.0,0.020730407688,0.020730407688,0.020730407688,0.020730407688,0.020730407688,0.31461443972,0.2455650777,0.20707563413,0.36227871287,0.33850321784,0.46448231657,0.27747148549,0.23781423067,0.049005996691,0.46448574796,0.4143878075,0.24211483555,0.008387934382,0.008387934382,0.008387934382,0.2245149776,0.48191289482,0.28956137577,0.12699575981,0.44566927624,0.46636381401,0.15771665612,0.23379882974,0.020936280422,2.6990717554e-05,2.6990717554e-05,2.6990717554e-05,2.6990717554e-05,0.091487058574,0.048614886511,0.16143122757,0.014889621609,0.014889621609,0.014889621609
1190.0,0.020452894191,0.020452894191,0.020452894191,0.020452894191,0.020452894191,0.313989491,0.24482100658,0.20629978225,0.36177434547,0.33793508695,0.4643223165,0.27677343743,0.23706149801,0.048526346417,0.4643257606,0.41404561351,0.24136673196,0.0082441017865,0.0082441017865,0.0082441017865,0.22374986148,0.48182178109,0.2888848693,0.12625889778,0.44543803764,0.46621111805,0.15694496944,0.23304205911,0.020656749244,2.5893065906e-05,2.5893065906e-05,2.5893065906e-05,2.5893065906e-05,0.090830067551,0.048137194506,0.16065688375,0.014669722801,0.014669722801,0.014669722801
1195.0,0.020179095147,0.020179095147,0.020179095147,0.020179095147,0.020179095147,0.31336578354,0.24407918872,0.20552683649,0.36127068001,0.33736790892,0.46416237153,0.27607714448,0.23631114625,0.048051390461,0.46416582832,0.41370370187,0.24062093815,0.0081027354201,0.0081027354201,0.0081027354201,0.22298735034,0.48173068459,0.28820994213,0.12552630931,0.445206919,0.46605847207,0.15617705607,0.23228773638,0.020380949406,2.4840053266e-05,2.4840053266e-05,2.4840053266e-05,2.4840053266e-05,0.090177791698,0.047664195249,0.15988625027,0.014453071123,0.014453071123,0.014453071123
1200.0,0.019908960854,0.019908960854,0.019908960854,0.019908960854,0.019908960854,0.31274331485,0.2433396173,0.20475678597,0.36076771552,0.33680168216,0.46400248165,0.27538260225,0.23556316787,0.047581082888,0.46400595112,0.41336207233,0.23987744699,0.0079637930006,0.0079637930006,0.0079637930006,0.22222743534,0.4816396053,0.28753659059,0.12479796964,0.44497592024,0.46590587607,0.15541289759,0.23153585367,0.020108831121,2.3829864267e-05,2.3829864267e-05,2.3829864267e-05,2.3829864267e-05,0.089530197217,0.047195842661,0.15911930941,0.014239618639,0.014239618639,0.014239618639
1205.0,0.019642442274,0.019642442274,0.019642442274,0.019642442274,0.019642442274,0.31212208249,0.24260228554,0.20398961985,0.36026545103,0.33623640509,0.46384264683,0.27468980634,0.23481755538,0.047115378209,0.46384612897,0.41302072468,0.23913625138,0.0078272329704,0.0078272329704,0.0078272329704,0.22147010766,0.48154854323,0.28686481101,0.12407385415,0.44474504131,0.46575333001,0.15465247565,0.23078640307,0.019840345267,2.286075737e-05,2.286075737e-05,2.286075737e-05,2.286075737e-05,0.088887250549,0.046732091115,0.1583560435,0.014029318122,0.014029318122,0.014029318122
1210.0,0.019379491026,0.019379491026,0.019379491026,0.019379491026,0.019379491026,0.311502084,0.24186718665,0.20322532734,0.35976388556,0.33567207611,0.46368286707,0.27399875235,0.2340743013,0.046654231381,0.46368636186,0.41267965866,0.23839734426,0.0076930144845,0.0076930144845,0.0076930144845,0.2207153585,0.48145749837,0.28619459972,0.12335393836,0.44451428215,0.4656008339,0.153895772,0.23003937675,0.019575443376,2.1931061858e-05,2.1931061858e-05,2.1931061858e-05,2.1931061858e-05,0.088248918376,0.046272895431,0.15759643497,0.013822123042,0.013822123042,0.013822123042
1215.0,0.019120059374,0.019120059374,0.019120059374,0.019120059374,0.019120059374,0.31088331693,0.24113431387,0.20246389768,0.35926301814,0.33510869363,0.46352314233,0.27330943591,0.23333339817,0.046197597803,0.46352664976,0.41233887406,0.23766071856,0.0075610973978,0.0075610973978,0.0075610973978,0.2199631791,0.48136647073,0.28552595307,0.12263819793,0.44428364269,0.4654483877,0.1531427685,0.22929476686,0.019314077628,2.1039174961e-05,2.1039174961e-05,2.1039174961e-05,2.1039174961e-05,0.087615167619,0.045818210872,0.15684046634,0.013617987553,0.013617987553,0.013617987553
1220.0,0.018864100224,0.018864100224,0.018864100224,0.018864100224,0.018864100224,0.31026577883,0.24040366049,0.20170532015,0.35876284779,0.33454625606,0.46336347261,0.27262185267,0.23259483859,0.045745433308,0.46336699266,0.41199837064,0.23692636726,0.0074314422534,0.0074314422534,0.0074314422534,0.21921356072,0.48127546029,0.2848588674,0.12192660867,0.44405312287,0.46529599141,0.15239344707,0.2285525656,0.019056200838,2.0183559089e-05,2.0183559089e-05,2.0183559089e-05,2.0183559089e-05,0.086985965434,0.045367993139,0.1560881202,0.013416866487,0.013416866487,0.013416866487
1225.0,0.018611567107,0.018611567107,0.018611567107,0.018611567107,0.018611567107,0.30964946727,0.23967521977,0.20094958407,0.35826337356,0.33398476183,0.46320385788,0.27193599826,0.23185861514,0.045297694162,0.46320739053,0.41165814817,0.23619428333,0.0073040102707,0.0073040102707,0.0073040102707,0.21846649467,0.48118446706,0.28419333908,0.12121914653,0.44382272263,0.46514364501,0.15164778973,0.22781276518,0.018801766451,1.9362739181e-05,1.9362739181e-05,1.9362739181e-05,1.9362739181e-05,0.086361279213,0.044922198371,0.15533937922,0.013218715344,0.013218715344,0.013218715344
1230.0,0.018362414179,0.018362414179,0.018362414179,0.018362414179,0.018362414179,0.30903437981,0.23894898504,0.2001966788,0.35776459447,0.33342420936,0.46304429812,0.27125186835,0.23112472044,0.04485433706,0.46304784337,0.41131820642,0.23546445979,0.0071787633339,0.0071787633339,0.0071787633339,0.21772197226,0.48109349102,0.28352936448,0.12051578758,0.4435924419,0.46499134847,0.15090577858,0.22707535786,0.018550728533,1.8575300165e-05,1.8575300165e-05,1.8575300165e-05,1.8575300165e-05,0.08574107658,0.044480783135,0.15459422617,0.013023490278,0.013023490278,0.013023490278
1235.0,0.018116596208,0.018116596208,0.018116596208,0.018116596208,0.018116596208,0.30842051401,0.23822494962,0.19944659375,0.35726650955,0.33286459706,0.46288479331,0.2705694586,0.23039314713,0.044415319119,0.46288835115,0.41097854516,0.23473688968,0.0070556639805,0.0070556639805,0.0070556639805,0.21697998486,0.48100253219,0.28286693998,0.11981650806,0.44336228063,0.4648391018,0.15016739582,0.2263403359,0.018303041764,1.7819884516e-05,1.7819884516e-05,1.7819884516e-05,1.7819884516e-05,0.085125325393,0.044043704423,0.1538526439,0.012831148091,0.012831148091,0.012831148091
1240.0,0.017874068568,0.017874068568,0.017874068568,0.017874068568,0.017874068568,0.30780786745,0.23750310684,0.19869931836,0.35676911784,0.33230592336,0.46272534344,0.26988876469,0.2296638879,0.043980597877,0.46272891384,0.41063916415,0.23401156603,0.0069346753901,0.0069346753901,0.0069346753901,0.21624052384,0.48091159055,0.28220606196,0.11912128431,0.44313223875,0.46468690496,0.14943262373,0.2256076916,0.018058661425,1.7095189915e-05,1.7095189915e-05,1.7095189915e-05,1.7095189915e-05,0.084513993738,0.043610919651,0.15311461531,0.012641646223,0.012641646223,0.012641646223
1245.0,0.017634787227,0.017634787227,0.017634787227,0.017634787227,0.017634787227,0.30719643771,0.23678345009,0.1979548421,0.35627241838,0.3317481867,0.46256594849,0.26920978232,0.22893693541,0.043550131287,0.46256953144,0.41030006316,0.23328848194,0.0068157613737,0.0068157613737,0.0068157613737,0.21550358062,0.4808206661,0.28154672682,0.11843009284,0.44290231621,0.46453475795,0.14870144467,0.22487741727,0.017817543395,1.6399967009e-05,1.6399967009e-05,1.6399967009e-05,1.6399967009e-05,0.08390704993,0.043182386652,0.15238012343,0.012454942741,0.012454942741,0.012454942741
1250.0,0.017398708745,0.017398708745,0.017398708745,0.017398708745,0.017398708745,0.30658622238,0.23606597275,0.1972131545,0.35577641019,0.33119138549,0.46240660843,0.26853250718,0.2282122824,0.043123877712,0.46241020393,0.40996124197,0.23256763049,0.0066988863622,0.0066988863622,0.0066988863622,0.21476914665,0.48072975883,0.28088893097,0.11774291028,0.44267251293,0.46438266074,0.14797384109,0.22414950526,0.017579644141,1.5733017249e-05,1.5733017249e-05,1.5733017249e-05,1.5733017249e-05,0.083304462509,0.042758063672,0.15164915133,0.012270996332,0.012270996332,0.012270996332
1255.0,0.017165790261,0.017165790261,0.017165790261,0.017165790261,0.017165790261,0.30597721904,0.23535066822,0.19647424512,0.35528109233,0.33063551818,0.46224732325,0.26785693499,0.22748992159,0.042701795924,0.46225093127,0.40962270034,0.23184900479,0.0065840153966,0.0065840153966,0.0065840153966,0.21403721339,0.48063886876,0.28023267081,0.11705971339,0.44244282886,0.46423061332,0.14724979553,0.22342394793,0.017344920712,1.5093190832e-05,1.5093190832e-05,1.5093190832e-05,1.5093190832e-05,0.082706200243,0.04233790937,0.15092168218,0.012089766291,0.012089766291,0.012089766291
1260.0,0.016935989489,0.016935989489,0.016935989489,0.016935989489,0.016935989489,0.30536942529,0.23463752994,0.19573810356,0.35478646383,0.33008058319,0.46208809293,0.26718306147,0.22676984574,0.042283845098,0.46209171347,0.40928443805,0.231132598,0.0064711141171,0.0064711141171,0.0064711141171,0.21330777234,0.48054799586,0.27957794276,0.11638047909,0.44221326393,0.46407861568,0.14652929062,0.22270073768,0.017113330727,1.4479384712e-05,1.4479384712e-05,1.4479384712e-05,1.4479384712e-05,0.08211223212,0.041921882806,0.15019769923,0.011911212514,0.011911212514,0.011911212514
1265.0,0.016709264707,0.016709264707,0.016709264707,0.016709264707,0.016709264707,0.30476283872,0.23392655134,0.19500471945,0.35429252373,0.32952657898,0.46192891745,0.26651088235,0.22605204764,0.041869984809,0.46193255049,0.40894645486,0.23041840326,0.0063601487528,0.0063601487528,0.0063601487528,0.21258081504,0.48045714014,0.27892474326,0.11570518439,0.44198381809,0.46392666779,0.14581230906,0.22197986693,0.016884832373,1.3890540702e-05,1.3890540702e-05,1.3890540702e-05,1.3890540702e-05,0.081522527353,0.041509943445,0.14947718581,0.011735295491,0.011735295491,0.011735295491
1270.0,0.016485574752,0.016485574752,0.016485574752,0.016485574752,0.016485574752,0.30415745693,0.23321772591,0.19427408247,0.35379927107,0.32897350397,0.4617697968,0.26584039338,0.22533652009,0.041460175026,0.46177344232,0.40860875054,0.22970641375,0.0062510861117,0.0062510861117,0.0062510861117,0.21185633303,0.4803663016,0.27827306874,0.11503380648,0.44175449127,0.46377476965,0.14509883364,0.22126132811,0.016659384391,1.3325643652e-05,1.3325643652e-05,1.3325643652e-05,1.3325643652e-05,0.080937055374,0.041102051148,0.14876012532,0.011561976292,0.011561976292,0.011561976292
1275.0,0.01626487901,0.01626487901,0.01626487901,0.01626487901,0.01626487901,0.30355327755,0.23251104711,0.19354618233,0.3533067049,0.32842135661,0.46161073094,0.26517159031,0.22462325591,0.04105437611,0.46161438893,0.40827132486,0.22899662268,0.0061438935708,0.0061438935708,0.0061438935708,0.21113431792,0.48027548022,0.27762291564,0.11436632266,0.44152528341,0.46362292123,0.14438884724,0.2205451137,0.016436946075,1.278371969e-05,1.278371969e-05,1.278371969e-05,1.278371969e-05,0.080355785833,0.040698166171,0.14804650125,0.011391216563,0.011391216563,0.011391216563
1280.0,0.016047137413,0.016047137413,0.016047137413,0.016047137413,0.016047137413,0.30295029816,0.23180650847,0.1928210088,0.35281482427,0.32787013536,0.46145171987,0.26450446891,0.22391224796,0.040652548811,0.46145539032,0.4079341776,0.22828902327,0.0060385390663,0.0060385390663,0.0060385390663,0.2104147613,0.48018467602,0.27697428042,0.11370271035,0.44129619445,0.46347112251,0.14368233281,0.21983121618,0.016217477262,1.2263834556e-05,1.2263834556e-05,1.2263834556e-05,1.2263834556e-05,0.079778688598,0.04029824916,0.14733629716,0.011222978516,0.011222978516,0.011222978516
1285.0,0.015832310427,0.015832310427,0.015832310427,0.015832310427,0.015832310427,0.30234851641,0.2311041035,0.19209855165,0.35232362821,0.32731983865,0.46129276357,0.26383902495,0.22320348911,0.040254654262,0.46129644646,0.40759730853,0.22758360876,0.0059349910843,0.0059349910843,0.0059349910843,0.20969765484,0.48009388898,0.27632715954,0.11304294712,0.44106722432,0.4633193735,0.1429792734,0.21911962806,0.016000938323,1.1765091978e-05,1.1765091978e-05,1.1765091978e-05,1.1765091978e-05,0.079205733752,0.039902261146,0.1466294967,0.011057224921,0.011057224921,0.011057224921
1290.0,0.015620359047,0.015620359047,0.015620359047,0.015620359047,0.015620359047,0.3017479299,0.23040382575,0.19137880072,0.35183311578,0.32677046494,0.46113386201,0.26317525423,0.22249697225,0.039860653977,0.46113755733,0.40726071741,0.22688037241,0.0058332186507,0.0058332186507,0.0058332186507,0.20898299019,0.4800031191,0.27568154947,0.11238701065,0.44083837297,0.46316767415,0.14227965213,0.2184103419,0.015787290159,1.1286632137e-05,1.1286632137e-05,1.1286632137e-05,1.1286632137e-05,0.078636891594,0.039510163544,0.14592608358,0.010893919097,0.010893919097,0.010893919097
1295.0,0.01541124479,0.01541124479,0.01541124479,0.01541124479,0.01541124479,0.30114853626,0.22970566879,0.19066174589,0.35134328603,0.32622201268,0.46097501518,0.26251315253,0.22179269031,0.039470509847,0.46097872291,0.40692440401,0.22617930751,0.0057331913227,0.0057331913227,0.0057331913227,0.20827075905,0.47991236638,0.27503744669,0.11173487879,0.44060964033,0.46301602447,0.14158345222,0.21770335024,0.01557649419,1.082763018e-05,1.082763018e-05,1.082763018e-05,1.082763018e-05,0.078072132632,0.039121918146,0.1452260416,0.010733024903,0.010733024903,0.010733024903
1300.0,0.015204929688,0.015204929688,0.015204929688,0.015204929688,0.015204929688,0.30055033312,0.22900962619,0.18994737704,0.35085413801,0.32567448033,0.46081622305,0.26185271567,0.22109063622,0.039084184133,0.46081994319,0.40658836812,0.22548040737,0.0056348791792,0.0056348791792,0.0056348791792,0.20756095317,0.47982163082,0.27439484768,0.11108652946,0.44038102635,0.46286442443,0.14089065693,0.21699864568,0.015368512353,1.0387294799e-05,1.0387294799e-05,1.0387294799e-05,1.0387294799e-05,0.077511427587,0.038737487119,0.14452935464,0.010574506734,0.010574506734,0.010574506734
1305.0,0.015001376281,0.015001376281,0.015001376281,0.015001376281,0.015001376281,0.29995331813,0.22831569157,0.18923568413,0.35036567076,0.32512786634,0.46065748562,0.26119393946,0.22039080293,0.038701639468,0.46066121815,0.40625260949,0.2247836653,0.0055382528122,0.0055382528122,0.0055382528122,0.20685356428,0.47973091241,0.27375374894,0.11044194075,0.44015253095,0.46271287402,0.14020124965,0.21629622082,0.015163307092,9.9648668667e-06,9.9648668667e-06,9.9648668667e-06,9.9648668667e-06,0.076954747391,0.038356833004,0.14383600665,0.010418329508,0.010418329508,0.010418329508
1310.0,0.014800547608,0.014800547608,0.014800547608,0.014800547608,0.014800547608,0.29935748891,0.22762385854,0.18852665714,0.34987788335,0.32458216919,0.46049880286,0.26053681973,0.21969318345,0.03832283885,0.46050254776,0.4059171279,0.22408907465,0.0054432833178,0.0054432833178,0.0054432833178,0.20614858418,0.47964021114,0.27311414697,0.10980109087,0.43992415409,0.46256137322,0.13951521383,0.21559606831,0.01496084135,9.5596181271e-06,9.5596181271e-06,9.5596181271e-06,9.5596181271e-06,0.076402063181,0.037979918707,0.14314598166,0.010264458662,0.010264458662,0.010264458662
1315.0,0.014602407206,0.014602407206,0.014602407206,0.014602407206,0.014602407206,0.29876284312,0.22693412076,0.18782028609,0.34939077483,0.32403738734,0.46034017475,0.25988135233,0.21899777077,0.037947745639,0.46034393201,0.40558192313,0.2233966288,0.0053499422873,0.0053499422873,0.0053499422873,0.20544600467,0.47954952703,0.27247603828,0.10916395814,0.43969589569,0.46240992202,0.138832533,0.21489818079,0.014761078568,9.1708499416e-06,9.1708499416e-06,9.1708499416e-06,9.1708499416e-06,0.075853346303,0.037606707497,0.14245926377,0.010112860144,0.010112860144,0.010112860144
1320.0,0.014406919097,0.014406919097,0.014406919097,0.014406919097,0.014406919097,0.29816937841,0.22624647187,0.18711656103,0.34890434424,0.32349351924,0.46018160127,0.25922753309,0.21830455792,0.037576323554,0.46018537089,0.40524699494,0.22270632112,0.0052582017995,0.0052582017995,0.0052582017995,0.20474581761,0.47945886005,0.27183941939,0.10853052102,0.4394677557,0.46225852039,0.13815319077,0.21420255096,0.014563982672,8.7978920831e-06,8.7978920831e-06,8.7978920831e-06,8.7978920831e-06,0.075308568307,0.037237163008,0.14177583716,0.0099635004026,0.0099635004026,0.0099635004026
1325.0,0.014214047785,0.014214047785,0.014214047785,0.014214047785,0.014214047785,0.29757709243,0.22556090556,0.18641547205,0.34841859066,0.32295056337,0.46002308241,0.25857535789,0.21761353795,0.037208536667,0.46002686436,0.40491234311,0.22201814502,0.0051680344115,0.0051680344115,0.0051680344115,0.20404801484,0.47936821022,0.27120428683,0.10790075809,0.43923973405,0.46210716833,0.13747717083,0.21350917151,0.014369518069,8.4401015814e-06,8.4401015814e-06,8.4401015814e-06,8.4401015814e-06,0.074767700947,0.036871249226,0.14109568609,0.0098163463828,0.0098163463828,0.0098163463828
1330.0,0.01402375825,0.01402375825,0.01402375825,0.01402375825,0.01402375825,0.29698598283,0.22487741553,0.18571700929,0.34793351313,0.32240851821,0.45986461814,0.2579248226,0.21692470393,0.036844349404,0.45986841241,0.40457796741,0.22133209394,0.005079413151,0.005079413151,0.005079413151,0.20335258827,0.47927757752,0.27057063713,0.10727464805,0.43901183069,0.46195586581,0.13680445695,0.21281803518,0.014177649641,8.0968616142e-06,8.0968616142e-06,8.0968616142e-06,8.0968616142e-06,0.074230716177,0.036508930493,0.14041879488,0.009671365517,0.009671365517,0.009671365517
