Time,CYP3A4_2_OCT_N,CYP3A4_3_OCT_N,CYP3A4_4_OCT_N,CYP3A4_5_OCT_N,CYP3A4_7_OCT_N,CYP3A4_8_OCT_N,CYP3A4_9_OCT_N,CYP3A4_10_OCT_N,CYP3A4_11_OCT_N,CYP3A4_12_OCT_N,CYP3A4_13_OCT_N,CYP3A4_14_OCT_N,CYP3A4_15_OCT_N,CYP3A4_16_OCT_N,CYP3A4_17_OCT_N,CYP3A4_18_OCT_N,CYP3A4_19_OCT_N,CYP3A4_20_OCT_N,CYP3A4_21_OCT_N,CYP3A4_23_OCT_N,CYP3A4_24_OCT_N,CYP3A4_28_OCT_N,CYP3A4_29_OCT_N,CYP3A4_31_OCT_N,CYP3A4_32_OCT_N,CYP3A4_33_OCT_N,CYP3A4_34_OCT_N
33.5,28.898961244,27.327832272,26.297802703,29.831030431,29.378883898,31.536925379,28.091462827,27.130842581,19.259050266,31.536960814,30.743501626,27.240702256,15.41931661,26.781150742,31.796414824,28.362914422,23.579028824,31.247662985,31.565316669,24.740906398,27.026875266,16.399595137,13.913946164,21.952676483,19.233073054,24.870562235,16.197141191
34.0,28.466082761,26.897714489,25.870252605,29.397148308,28.945431117,31.102374895,27.659832469,26.701168523,18.867315472,31.102410336,30.309077642,26.810778047,15.066267915,26.352319258,31.361891229,27.930824758,23.161334713,30.813121976,31.130767503,24.318435546,26.597444324,16.033241421,13.603353122,21.543171339,18.841533843,24.447611552,15.8342962
34.5,28.039773935,26.474495153,25.449811422,28.969637446,28.518446097,30.673828306,27.234941771,26.278433515,18.483922579,30.673863745,29.880828959,26.387770262,14.721889713,25.930498507,30.933315317,27.505417827,22.75127731,30.38464744,30.702216084,23.903381584,26.174973799,15.675545685,13.300947551,21.141592252,18.45834012,24.032052656,15.480099497
35.0,27.619933761,26.058061578,25.036358372,28.548403387,28.097831236,30.251202415,26.816683827,25.862523351,18.10868635,30.251237846,29.458667259,25.971565546,14.385955698,25.51557155,30.510605528,27.086588727,22.348712779,29.962154337,30.279579397,23.495610824,25.759348676,15.326292766,13.006486013,20.747780451,18.083306385,23.623752964,15.134333351
35.5,27.206462806,25.648302954,24.62977477,28.133353086,27.683490426,29.834415185,26.40495345,25.45332574,17.741425827,29.834450599,29.042505494,25.562052435,14.058245798,25.107423438,30.093681419,26.674234232,21.95350007,29.545558825,29.862775578,23.094992051,25.350455878,14.985273096,12.719733044,20.36158045,17.716251427,23.222582334,14.79678579
36.0,26.799263186,25.245110315,24.229943988,27.724394892,27.275329022,29.423385718,25.999647153,25.050730274,17.381964222,29.423421109,28.632257868,25.159121326,13.738545999,24.705941176,29.682463656,26.268252757,21.565500863,29.13477824,29.451723903,22.701396473,24.94818423,14.652282551,12.440460872,19.982839978,17.356998216,22.828413012,14.467250442
36.5,26.398238539,24.848376502,23.836751419,27.321438525,26.873253827,29.018034241,25.60066311,24.654628392,17.030128825,29.018069602,28.227839823,24.762664443,13.426648164,24.31101369,29.276873994,25.868544334,21.184579517,28.729731086,29.046344767,22.314697677,24.552424431,14.327122306,12.168449145,19.611409909,17.005373806,22.441119594,14.14552638
37.0,26.003294006,24.45799614,23.450084445,26.924395056,26.477173061,28.61828209,25.207901137,24.264913357,16.685750896,28.618317414,27.829168013,24.372575806,13.122349868,23.922531793,28.876835263,25.475010588,20.810603014,28.330337011,28.646559669,21.934771583,24.163069014,14.009598689,11.903484668,19.247144197,16.661209238,22.060578979,13.831417968
37.5,25.614336202,24.073865602,23.069832397,26.533176888,26.086996347,28.224051694,24.821262662,23.881480213,16.348665581,28.224086974,27.436160297,23.988751206,12.825454232,23.540388155,28.482271355,25.087554709,20.443440905,27.936516795,28.2522912,21.561496402,23.780012324,13.699523045,11.645361151,18.889899809,16.32433944,21.686670323,13.524734721
38.0,25.231273196,23.695882983,22.695886524,26.147697732,25.702634685,27.835266561,24.440650699,23.504225765,16.018711813,27.835301792,27.048735711,23.611088166,12.535769761,23.164477264,28.093107207,24.706081428,20.082965266,27.548192334,27.863463024,21.194752589,23.403150479,13.396711596,11.393878966,18.539536662,15.994603141,21.319275,13.225291159
38.5,24.854014487,23.323948069,22.328139956,25.767872593,25.324000433,27.451851261,24.065969823,23.133048544,15.695732221,27.451886437,26.666814458,23.239485918,12.253110195,22.794695404,27.709268786,24.330496989,19.72905064,27.165286623,27.479999867,20.834422804,23.032381345,13.100985312,11.148844913,18.19591756,15.671842774,20.958276562,12.932906673
39.0,24.482470981,22.957962311,21.966487674,25.393617743,24.951007283,27.073731415,23.697126142,22.767848778,15.379573049,27.073766529,26.290317888,22.873845372,11.977294351,22.430940616,27.330683079,23.96070913,19.381573993,26.78772374,27.101827497,20.48039187,22.667604501,12.812169783,10.910071995,17.85890813,15.355904392,20.603560692,12.647405386
39.5,24.116554971,22.597828791,21.610826475,25.024850709,24.583570243,26.700833674,23.334027276,22.408528364,15.07008406,26.700868721,25.919168483,22.51406909,11.708145985,22.073112672,26.957278074,23.596627054,19.040414664,26.415428832,26.728872714,20.132546728,22.308721216,12.530095096,10.677379201,17.528376768,15.04663758,20.255015169,12.368616029
40.0,23.75618011,22.243452203,21.261054941,24.66149025,24.221605619,26.33308571,22.976582328,22.054990839,14.767118462,26.333120685,25.55328984,22.160061252,11.445493646,21.721113042,26.588982751,23.238161408,18.705454318,26.048328099,26.361063334,19.790776403,21.955634414,12.25459571,10.450591299,17.204194573,14.74389537,19.912529827,12.096371811
40.5,23.401261397,21.894738818,20.917073408,24.30345634,23.865030987,25.970416201,22.624701861,21.707141354,14.470532818,25.970451099,25.192606652,21.811727634,11.18917054,21.374844868,26.225727062,22.885224259,18.376576901,25.686348781,25.998328174,19.454971962,21.60824865,11.985510344,10.229538636,16.886235297,14.447534163,19.575996516,11.830510296
41.0,23.05171515,21.551596461,20.578783931,23.950670148,23.513765182,25.612754815,22.278297878,21.364886641,14.180186975,25.61278963,24.837044699,21.468975581,10.939014397,21.034212933,25.867441925,22.537729071,18.053668594,25.32941914,25.64059704,19.125026472,21.26647008,11.722681856,10.014056943,16.574375281,14.157413643,19.245309065,11.570873288
41.5,22.707458986,21.213934486,20.246090262,23.603054022,23.167728274,25.260032197,21.937283793,21.028134992,13.895943976,25.260066924,24.486530825,21.131713977,10.694867344,20.699123633,25.514059206,22.195590682,17.736617769,24.977468447,25.28780071,18.800834971,20.930206434,11.465957139,9.8039871488,16.268493407,13.873396705,18.920363247,11.317306711
42.0,22.368411805,20.881663747,19.91889781,23.26053147,22.82684155,24.912179956,21.601574412,20.696796232,13.617669994,24.912214591,24.140992927,20.79985322,10.456575778,20.369484949,25.165511705,21.858725283,17.425314944,24.630426969,24.939870925,18.48229442,20.599366989,11.215187009,9.599175204,15.968471041,13.595349375,18.601056736,11.069660498
42.5,22.034493763,20.554696574,19.597113621,22.923027142,22.491027497,24.569130651,21.271085906,20.370781689,13.345234252,24.569165188,23.800359936,20.473305198,10.223990243,20.04520642,24.821733147,21.527050396,17.119652745,24.288225955,24.596740372,18.169303678,20.273862542,10.970226101,9.3994719062,15.674191981,13.323140738,18.287289078,10.827788485
43.0,21.705626257,20.23294675,19.280646341,22.590466815,22.160209779,24.230817778,20.945735793,20.050004171,13.078508951,24.230852214,23.464561809,20.151983264,9.9969653158,19.726199116,24.482658168,21.200484851,16.81952586,23.950797619,24.258342671,17.861763455,19.953605387,10.730932766,9.2047327346,15.385542404,13.056642862,17.978961654,10.591548298
43.5,21.381731905,19.916329484,18.969406195,22.262777373,21.834313223,23.897175757,20.625442917,19.73437794,12.817369203,23.897210086,23.133529505,19.835802209,9.7753594901,19.412375612,24.148222301,20.878948767,16.524830998,23.61807513,23.924612365,17.559576287,19.638509286,10.497168976,9.0148176906,15.10241082,12.795730734,17.675977645,10.360801256
44.0,21.062734525,19.604761388,18.663304954,21.939886791,21.5132638,23.568139918,20.310127419,19.423818691,12.56169296,23.568174137,22.807194978,19.524678237,9.559035065,19.10364996,23.818361963,20.562363529,16.235466855,23.289992595,23.595484904,17.262646496,19.328489445,10.268800219,8.8295911431,14.824688017,12.540282184,17.378241998,10.13541227
44.5,20.748559117,19.298160453,18.362255911,21.621724123,21.196988608,23.243646489,19.999710724,19.118243519,12.311360947,23.243680594,22.485491159,19.218528946,9.3478580382,18.799937667,23.493014447,20.250651771,15.951334067,22.966485049,23.270896632,16.970880159,19.023462489,10.045695417,8.6489216808,14.552267019,12.290177822,17.085661393,9.915249743
45.0,20.439131846,18.996446026,18.066173851,21.308219479,20.885415852,22.923632587,19.694115517,18.817570907,12.066256597,22.923666573,22.168351942,18.917273299,9.1416980012,18.501155667,23.172117905,19.943737352,15.672335177,22.64748844,22.95078478,16.684185071,18.723346441,9.8277268229,8.4726819689,14.285043033,12.045300973,16.798144213,9.7001854767
45.5,20.13438002,18.699538787,17.77497503,20.999304012,20.57847483,22.608036197,19.393265719,18.521720692,11.826265989,22.608070062,21.85571217,18.620831606,8.9404280382,18.207222298,22.855611339,19.641545339,15.398374596,22.332939618,22.635087445,16.402470719,18.428060692,9.6147699412,8.3007486114,14.022913408,11.805537607,16.51560051,9.4900945805
46.0,19.834232077,18.407360728,17.488577143,20.694909903,20.276095915,22.29679617,19.097086475,18.230614046,11.59127778,22.296829909,21.547507624,18.329125494,8.7439246277,17.918057277,22.54343459,19.344001986,15.129358566,22.022776319,22.323743586,16.125648246,18.137525983,9.4067034365,8.1330020186,13.765777586,11.570776286,16.237941974,9.2848553813
46.5,19.538617561,18.119835129,17.206899303,20.394970347,19.978210538,21.989852204,18.805504125,17.944173457,11.361183154,21.989885813,21.243675005,18.042077894,8.5520675469,17.633581676,22.235528324,19.051034716,14.865195124,21.716937156,22.016693006,15.85363042,17.851664381,9.2034090518,7.9693262792,13.51353706,11.340908096,15.965081901,9.084349337
47.0,19.24746711,17.836886537,16.929862014,20.099419531,19.684751173,21.687144833,18.51844619,17.662322699,11.135875751,21.687178311,20.944151926,17.759613011,8.3647397794,17.353717901,21.931834021,18.762572102,14.605794066,21.415361603,21.713876346,15.586331606,17.570399255,9.0047715261,7.8096090367,13.266095332,11.115826588,15.696935167,8.8884609519
47.5,18.960712439,17.558440744,16.657387148,19.808192629,19.395651319,21.38861542,18.235841354,17.384986819,10.91525162,21.388648762,20.648876892,17.481656307,8.1818274249,17.078389665,21.632293966,18.478543848,14.351066914,21.117989987,21.415235068,15.323667732,17.293655253,8.8106785162,7.653741371,13.023357867,10.895427725,15.433418197,8.6970776949
48.0,18.678286317,17.284424768,16.389397918,19.521225778,19.110845485,21.09420614,17.95761944,17.112092106,10.699209157,21.094239342,20.357789294,17.208134479,8.0032196122,16.807521969,21.336851235,18.198880772,14.100926882,20.824763472,21.120711445,15.065556265,17.021358284,8.6210205184,7.5016176836,12.785232056,10.67960982,15.174448932,8.5100899199
48.5,18.400122557,17.01476683,16.125818861,19.238456068,18.830269178,20.80385997,17.683711395,16.843566079,10.487649049,20.803893031,20.070829393,16.938975437,7.8288084143,16.541041079,21.045449688,17.923514785,13.85528884,20.53562405,20.830248553,14.811916178,16.753435493,8.4356907947,7.3531355874,12.551627173,10.468273485,14.919946808,8.3273907882
49.0,18.126155998,16.749396338,15.866575806,18.959821528,18.553858881,20.517520681,17.41404927,16.57933746,10.280474223,20.517553597,19.787938305,16.674108285,7.6584887663,16.278874503,20.758033954,17.652378878,13.614069285,20.250514528,20.543790255,14.562667923,16.489815242,8.2545852989,7.2081958,12.322454335,10.261321572,14.669832722,8.1488761933
49.5,17.856322485,16.48824386,15.611595858,18.685261111,18.281552043,20.235132823,17.148566205,16.319336155,10.077589795,20.235165591,19.509057993,16.413463299,7.4921583857,16.02095097,20.474549422,17.385407102,13.377186308,19.969378517,20.261281195,14.317733404,16.230427086,8.0776026066,7.0667020411,12.097626467,10.058659127,14.424029008,7.9744446876
50.0,17.590558858,16.231241112,15.360807374,18.414714679,18.013287063,19.956641715,16.887196407,16.063493236,9.8789030152,19.956674333,19.234131255,16.15697191,7.3297176945,15.767200413,20.194942231,17.122534549,13.14455956,19.692160419,19.98266678,14.07703595,15.97520176,7.9046438457,6.9285609337,11.877058259,9.8601933338,14.18245941,7.8039974115
50.5,17.328802935,15.978320933,15.114139939,18.148122989,17.749003276,19.681993437,16.629875136,15.81174092,9.6843232188,19.682025903,18.963101705,15.904566681,7.1710697443,15.51755394,19.919159261,16.86369734,12.916110226,19.418805419,19.707893179,13.840500286,15.724071148,7.7356126295,6.7936819082,11.660666134,9.6658334664,13.945049054,7.637438024
51.0,17.070993496,15.72941727,14.871524347,17.885427684,17.488640934,19.411134817,16.376538688,15.564012548,9.4937617797,19.411167127,18.695913771,15.656181292,7.0161201433,15.271943823,19.647148118,16.608832606,12.691760992,19.149259471,19.436907305,13.608052511,15.476968276,7.5704149913,6.6619771108,11.448368207,9.475490839,13.711724424,7.4746726358
51.5,16.817070268,15.484465157,14.632892578,17.626571273,17.232141201,19.14401342,16.127124375,15.320242569,9.307132061,19.144045572,18.432512675,15.411750517,6.8647769851,15.030303471,19.37885713,16.35787847,12.471436016,18.883469289,19.169656805,13.379620069,15.233827282,7.4089593213,6.5333613143,11.240084254,9.2890787589,13.482413337,7.3156097436
52.0,16.566973909,15.2434007,14.398177779,17.371497124,16.979446129,18.880577538,15.881570512,15.080366518,9.1243493692,18.88060953,18.172844427,15.17121021,6.7169507799,14.792567414,19.114235334,16.110774035,12.255060901,18.621382336,18.906090056,13.155131724,14.994583402,7.2511563048,6.4077518325,11.035735674,9.1065124801,13.257044917,7.1601601669
52.5,16.320645998,15.006161053,14.167314243,17.120149447,16.730498652,18.620776183,15.639816398,14.844321002,8.9453309093,18.620808013,17.916855811,14.934497283,6.5725543879,14.558671284,18.853232465,15.867459365,12.042562662,18.362946811,18.646156146,12.934517537,14.759172953,7.0969188619,6.2850684374,10.835245458,8.9277091576,13.035549572,7.0082369859
53.0,16.078029015,14.772684407,13.940237387,16.872473283,16.485242568,18.364559073,15.401802302,14.612043676,8.7699957399,18.364590739,17.664494373,14.701549691,6.4315029541,14.328551794,18.59579895,15.627875472,11.833869705,18.108111642,18.389804871,12.717708842,14.52753331,6.9461620893,6.1652332796,10.638538153,8.7525878036,12.817858969,6.8597554819
53.5,15.839066329,14.54290997,13.716883735,16.628414493,16.243622529,18.111876623,15.167469447,14.383473233,8.5982647309,18.111908124,17.415708412,14.472306411,6.2937138456,14.102146721,18.341885895,15.391964297,11.628911795,17.856826475,18.136986724,12.50463822,14.299602891,6.7988032034,6.0481708113,10.445539831,8.5810692439,12.603906011,6.7146330785
54.0,15.603702186,14.316777947,13.497190897,16.38791974,16.005584023,17.862679939,14.936759994,14.158549377,8.4300605209,17.862711271,17.17044697,14.246707428,6.1591065897,13.879394887,18.091445076,15.159668702,11.427620031,17.609041662,17.887652882,12.295239478,14.07532114,6.6547614854,5.9338077117,10.256178057,8.413076076,12.393624815,6.5727892851
54.5,15.371881692,14.09422953,13.281097552,16.150936485,15.771073368,17.616920802,14.709617025,13.937212815,8.2653074765,17.616951964,16.928659818,14.02469372,6.0276028153,13.660236143,17.844428934,14.930932447,11.22992682,17.364708253,17.641755199,12.089447626,13.854628507,6.5139582269,5.8220728158,10.070381857,8.248532628,12.186950688,6.4341456414
55.0,15.143550801,13.875206876,13.068543427,15.917412969,15.540037693,17.374551663,14.485984533,13.719405234,8.1039316522,17.374582654,16.690297448,13.806207234,5.8991261945,13.444611348,17.60079056,14.705700182,11.035765851,17.123777984,17.399246197,11.887198851,13.637466433,6.3763166781,5.7128970444,9.888081691,8.0873649181,11.983820107,6.2986256642
55.5,14.918656305,13.65965309,12.859469279,15.687298203,15.31242493,17.135525634,14.265807402,13.505069288,7.9458607512,17.135556453,16.455311061,13.591190876,5.7736023869,13.232462355,17.360483689,14.483917428,10.845072071,16.886203271,17.160079055,11.688430502,13.423777332,6.2417619966,5.6062133382,9.7092094178,7.9295006158,11.784170695,6.1661547948
56.0,14.697145813,13.447512215,12.653816879,15.460541958,15.088183799,16.899796477,14.049031396,13.294148579,7.7910240873,16.899827121,16.223652559,13.379588495,5.6509589849,13.023731992,17.123462693,14.265530569,10.65778166,16.651937196,16.924207601,11.493081062,13.213504576,6.1102211982,5.5019565925,9.5336982704,7.7748690036,11.5879412,6.0366603485
56.5,14.478967747,13.238729212,12.451528993,15.237094751,14.867263795,16.667318594,13.835603143,13.086587642,7.6393525478,16.667349061,15.995274532,13.171344862,5.5311254609,12.818364046,16.889682568,14.050486832,10.473832006,16.420933501,16.691586303,11.30109013,13.006592477,5.9816231084,5.4000635954,9.3614828252,7.6234009394,11.395071478,5.9100714649
57.0,14.264071323,13.033249945,12.252549362,15.016907835,14.649615182,16.43804702,13.625470121,12.882331932,7.4907785568,16.438077311,15.77013025,12.96640566,5.4140331161,12.616303247,16.659098928,13.838734276,10.293161683,16.193146577,16.46217026,11.112398399,12.802986273,5.8558983157,5.3004729674,9.1924989748,7.4750288205,11.205502468,5.7863190604
57.5,14.052406541,12.831021168,12.056822692,14.799933189,14.435188975,16.211937415,13.418580647,12.681327803,7.3452360403,16.211967527,15.548173653,12.764717465,5.2996150301,12.41749525,16.431667997,13.630221779,10.115710427,15.968531454,16.235915193,10.926947638,12.60263211,5.732979126,5.2031251033,9.0266839008,7.3296865476,11.019176172,5.6653357811
58.0,13.843924174,12.631990506,11.86429463,14.586123505,14.223936929,15.988946054,13.214883858,12.483522498,7.2026603909,15.988975986,15.329359341,12.566227733,5.1878060129,12.221886622,16.207346598,13.424899027,9.9414191142,15.747043797,16.012777437,10.744680668,12.405477029,5.6127995181,5.1079621164,8.8639760465,7.1873094904,10.836035641,5.5470559577
58.5,13.638575752,12.436106445,11.67491175,14.375432178,14.015811532,15.769029816,13.014329704,12.28886413,7.0629884346,15.769059567,15.113642565,12.370884787,5.0785425577,12.029424826,15.986092148,13.222716496,9.7702297374,15.528639889,15.792713929,10.565541346,12.211468949,5.4952951005,5.014927784,8.7043150914,7.0478344536,10.656024947,5.4314155612
59.0,13.436313555,12.243318315,11.488621539,14.167813298,13.81076599,15.552146181,12.816868929,12.097301673,6.9261583974,15.55217575,14.900979215,12.178637797,4.9717627948,11.840058203,15.767862648,13.023625443,9.6020853859,15.313276628,15.575682207,10.389474545,12.020556653,5.3804030696,4.9239674952,8.5476419252,6.9111996438,10.479089172,5.3183521597
59.5,13.237090599,12.053576279,11.30537238,13.963221634,13.608754217,15.338253216,12.622453064,11.908784939,6.7921098733,15.338282602,14.691325817,11.98943677,4.8674064477,11.653735958,15.552616673,12.827577893,9.4369302235,15.100911519,15.361640393,10.216426134,11.832689774,5.2680621686,4.8350282003,8.3938986229,6.7773446374,10.305174386,5.2078048772
60.0,13.040860622,11.866831312,11.125113532,13.76161263,13.409730825,15.127309571,12.43103441,11.723264572,6.6607837929,15.127338774,14.484639515,11.803232536,4.7654147894,11.47040815,15.34031337,12.634526626,9.2747094675,14.89150266,15.150547192,10.046342962,11.647818781,5.1582126477,4.7480583619,8.2430284201,6.6462103489,10.134227627,5.0997143525
60.5,12.847578078,11.683035197,10.947795123,13.562942391,13.213651112,14.91927447,12.242566025,11.540692031,6.5321223925,14.919303488,14.28087807,11.619976733,4.6657306008,11.290025668,15.130912444,12.444425165,9.1153693686,14.685008739,14.94236188,9.8791728348,11.46589496,5.0507962253,4.663007908,8.0949756894,6.5177390001,9.9661968874,4.9940226999
61.0,12.65719812,11.502140504,10.773368128,13.367167674,13.020471051,14.714107702,12.057001716,11.361019574,6.4060691842,14.714136534,14.079999848,11.439621792,4.5682981295,11.112540227,14.924374153,12.257227767,8.9588571906,14.481389024,14.737044296,9.7148645041,11.286870409,4.9457560507,4.579828186,7.9496859165,6.3918740904,9.8010310925,4.8906734706
61.5,12.469676596,11.32410058,10.601784357,13.174245879,12.830147284,14.511769612,11.874296024,11.184200247,6.2825689267,14.511798257,13.881963809,11.262120929,4.473063051,10.937904347,14.720659301,12.072889404,8.8051211912,14.280603353,14.534554837,9.5533676446,11.110698016,4.8430366667,4.4984719189,7.8071056774,6.268560367,9.6386800859,4.7896116155
62.0,12.284970031,11.148869537,10.432996441,12.984135037,12.642637105,14.312221096,11.694404212,11.010187872,6.161567597,14.312249554,13.686729502,11.087428125,4.3799724292,10.766071342,14.519729228,11.891365762,8.6541106021,14.082612128,14.334854447,9.3946328395,10.937331451,4.7425839746,4.4188931627,7.6671826158,6.1477437967,9.4790946112,4.6907834487
62.5,12.10303562,10.976402236,10.266957817,12.796793805,12.457898456,14.115423592,11.517282254,10.838937031,6.043012362,14.115451863,13.494257057,10.915498118,4.2889746797,10.596995306,14.321545808,11.712613219,8.5057756107,13.887376307,14.137904612,9.2386115629,10.766725149,4.644345199,4.341047265,7.5298654213,6.0293715378,9.3222262962,4.5941366119
63.0,11.923831219,10.806654277,10.103622712,12.612181451,12.275889913,13.921339074,11.342886825,10.670403055,5.9268515515,13.921367157,13.304507171,10.74628639,4.2000195331,10.430631099,14.126071433,11.536588841,8.3600673415,13.694857396,13.94366735,9.0852561637,10.5988343,4.5482688542,4.2648908256,7.3951038078,5.9133919127,9.1680276363,4.4996200404
