Time,C_B_target,CYP3A4_2_OCT,CYP3A4_3_OCT,CYP3A4_4_OCT,CYP3A4_5_OCT,CYP3A4_7_OCT,CYP3A4_8_OCT,CYP3A4_9_OCT,CYP3A4_10_OCT,CYP3A4_11_OCT,CYP3A4_12_OCT,CYP3A4_13_OCT,CYP3A4_14_OCT,CYP3A4_15_OCT,CYP3A4_16_OCT,CYP3A4_17_OCT,CYP3A4_18_OCT,CYP3A4_19_OCT,CYP3A4_20_OCT,CYP3A4_21_OCT,CYP3A4_23_OCT,CYP3A4_24_OCT,CYP3A4_28_OCT,CYP3A4_29_OCT,CYP3A4_31_OCT,CYP3A4_32_OCT,CYP3A4_33_OCT,CYP3A4_34_OCT
439.5,0.15408133302,0.26071421685,0.25172379806,0.24532479397,0.26563100021,0.26327954657,0.27390747574,0.25620524029,0.25052968757,0.18742162464,0.27390755994,0.2701690625,0.2511955044,0.13545001409,0.24837104468,0.27508886032,0.25774394375,0.22618136391,0.27256701552,0.27403768551,0.23477740729,0.24989468332,0.15385660142,0.045554389385,0.2129235309,0.18711469739,0.2356825295,0.14648020009
440.0,0.15387341365,0.2606623349,0.2516473175,0.24523257157,0.26559396911,0.2632352851,0.27389803686,0.25614063653,0.2504501662,0.18723658806,0.27389812154,0.27014672934,0.2511176742,0.135214336,0.24828615154,0.27508365802,0.2576835947,0.22604948562,0.27255286528,0.27402870968,0.23466206315,0.24981356387,0.15364898479,0.045362179313,0.21276975672,0.1869293218,0.23556904569,0.14626124581
440.5,0.15366577437,0.26061046327,0.25157086017,0.24514038383,0.26555694316,0.26319103107,0.2738885983,0.25607604905,0.25037067005,0.18705173411,0.27388868346,0.27012439804,0.25103986811,0.13497906757,0.24820128739,0.27507845582,0.25762325978,0.22591768416,0.27253871577,0.27401973415,0.23454677563,0.24973247074,0.15344164785,0.045170779876,0.21261609343,0.18674412969,0.23545561643,0.14604261834
441.0,0.15345841481,0.26055860197,0.25149442605,0.24504823074,0.26551992238,0.26314678447,0.27387916007,0.25601147785,0.25029119911,0.18686706263,0.27387924571,0.27010206857,0.2509620861,0.13474420808,0.24811645222,0.27507325372,0.25756293897,0.22578595949,0.272524567,0.27401075892,0.23443154469,0.24965140391,0.15323459023,0.044980187657,0.21246254095,0.1865591209,0.2353422417,0.14582431718
441.5,0.1532513346,0.26050675098,0.25141801515,0.24495611227,0.26548290675,0.26310254531,0.27386972217,0.25594692292,0.25021175338,0.18668257342,0.27386980829,0.27007974095,0.25088432817,0.13450975682,0.24803164601,0.27506805171,0.25750263227,0.22565431157,0.27251041896,0.27400178397,0.2343163703,0.24957036338,0.15302781154,0.044790399255,0.21230909922,0.18637429522,0.23522892148,0.14560634186
442.0,0.15304453336,0.26045491031,0.25134162744,0.24486402842,0.26544589628,0.26305831358,0.27386028459,0.25588238427,0.25013233284,0.1864982663,0.27386037119,0.27005741518,0.25080659431,0.13427571309,0.24794686876,0.27506284981,0.25744233969,0.22552274034,0.27249627165,0.27399280932,0.23420125244,0.24948934914,0.15282131142,0.044601411283,0.21215576814,0.1861896525,0.23511565573,0.14538869188
442.5,0.15283801071,0.26040307996,0.25126526293,0.24477197918,0.26540889098,0.26301408928,0.27385084733,0.25581786187,0.2500529375,0.1863141411,0.27385093442,0.27003509125,0.25072888452,0.13404207617,0.24786212045,0.275057648,0.25738206122,0.22539124576,0.27248212508,0.27398383497,0.23408619109,0.24940836118,0.15261508948,0.044413220368,0.21200254765,0.18600519253,0.23500244444,0.14517136677
443.0,0.15263176628,0.26035125992,0.25118892161,0.24467996454,0.26537189082,0.26296987241,0.2738414104,0.25575335574,0.24997356734,0.18613019764,0.27384149797,0.27001276916,0.25065119879,0.13380884537,0.24777740109,0.27505244629,0.25732179684,0.22525982779,0.27246797925,0.27397486091,0.23397118621,0.24932739949,0.15240914537,0.044225823151,0.21184943765,0.18582091514,0.23488928758,0.14495436604
443.5,0.15242579969,0.26029945019,0.25111260347,0.24458798447,0.26533489583,0.26292566298,0.2738319738,0.25568886586,0.24989422235,0.18594643574,0.27383206185,0.26999044892,0.25057353711,0.13357601997,0.24769271065,0.27504724468,0.25726154657,0.22512848639,0.27245383415,0.27396588714,0.23385623777,0.24924646406,0.1522034787,0.044039216288,0.21169643807,0.18563682016,0.23477618511,0.14473768921
444.0,0.15222011058,0.26024765077,0.2510363085,0.24449603896,0.26529790599,0.26288146097,0.27382253752,0.25562439224,0.24981490254,0.18576285522,0.27382262605,0.26996813052,0.25049589947,0.13334359928,0.24760804913,0.27504204317,0.2572013104,0.2249972215,0.27243968978,0.27395691367,0.23374134576,0.24916555488,0.15199808909,0.043853396449,0.21154354884,0.1854529074,0.23466313702,0.1445213358
444.5,0.15201469858,0.26019586166,0.2509600367,0.24440412801,0.26526092131,0.26283726639,0.27381310157,0.25555993487,0.24973560787,0.18557945589,0.27381319057,0.26994581397,0.25041828587,0.1331115826,0.24752341651,0.27503684175,0.25714108832,0.2248660331,0.27242554615,0.27394794049,0.23362651013,0.24908467195,0.15179297619,0.043668360318,0.21139076986,0.18526917668,0.23455014328,0.14430530531
